Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
507,8.2737805e+04,-4.1527883e+04,1.7300000e+04,6.5197647e+01,6.2567987e+02,4.0283245e+01,6.3035608e+02
508,8.5764109e+04,-4.1527883e+04,1.7300000e+04,1.0701956e+02,5.3970148e+02,3.0625378e+01,5.5106152e+02
509,8.8790414e+04,-4.1527883e+04,1.7300000e+04,9.4019218e+01,4.6209409e+02,7.4661450e+00,4.7162091e+02
510,9.1816719e+04,-4.1527883e+04,1.7300000e+04,5.8831207e+01,4.5847122e+02,-1.3234064e+01,4.6241983e+02
511,9.4843023e+04,-4.1527883e+04,1.7300000e+04,3.3274384e+01,5.4418762e+02,-1.4613821e+01,5.4539978e+02
512,9.7869328e+04,-4.1527883e+04,1.7300000e+04,2.3254196e+01,7.3334900e+02,-6.1385751e+00,7.3374329e+02
513,1.0089563e+05,-4.1527883e+04,1.7300000e+04,2.1684937e+01,8.1387250e+02,-8.4869919e+00,8.1420557e+02
514,1.0392194e+05,-4.1527883e+04,1.7300000e+04,9.6131954e+00,8.1947522e+02,-2.0895149e+01,8.1979797e+02
515,1.0694823e+05,-4.1527883e+04,1.7300000e+04,-4.4030046e-01,7.8282947e+02,-2.2414764e+01,7.8315045e+02
516,1.0997455e+05,-4.1527883e+04,1.7300000e+04,-5.7935114e+00,6.5465167e+02,-1.3760239e+01,6.5482190e+02
517,1.1300084e+05,-4.1527883e+04,1.7300000e+04,-3.0301754e+00,4.7511752e+02,-7.9849072e+00,4.7519427e+02
518,-2.6209146e+04,-3.8511016e+04,1.7300000e+04,-6.5447493e+00,3.6476697e+02,2.9951725e+00,3.6483795e+02
519,-2.3182842e+04,-3.8511016e+04,1.7300000e+04,-1.6432035e+01,5.0229205e+02,4.5196710e+00,5.0258109e+02
520,-2.0156539e+04,-3.8511016e+04,1.7300000e+04,-2.8745415e+01,5.7020691e+02,5.5984964e+00,5.7095844e+02
521,-1.7130234e+04,-3.8511016e+04,1.7300000e+04,-4.2843964e+01,6.0478778e+02,8.4691401e+00,6.0636255e+02
522,-1.4103930e+04,-3.8511016e+04,1.7300000e+04,-4.8477470e+01,5.3334247e+02,9.2841196e+00,5.3562152e+02
523,-1.1077625e+04,-3.8511016e+04,1.7300000e+04,-5.8017780e+01,5.4869519e+02,1.2688450e+01,5.5189990e+02
524,-8.0513203e+03,-3.8511016e+04,1.7300000e+04,-6.2149143e+01,5.6164886e+02,1.4112595e+01,5.6525317e+02
525,-5.0250176e+03,-3.8511016e+04,1.7300000e+04,-6.3897842e+01,5.8759595e+02,2.1499981e+01,5.9145093e+02
526,-1.9987129e+03,-3.8511016e+04,1.7300000e+04,-5.2689369e+01,5.3786304e+02,2.0704592e+01,5.4083411e+02
527,1.0275918e+03,-3.8511016e+04,1.7300000e+04,-4.0198044e+01,5.6962457e+02,2.4107492e+01,5.7154980e+02
528,4.0538965e+03,-3.8511016e+04,1.7300000e+04,-2.4378098e+01,5.7453839e+02,1.9854424e+01,5.7539801e+02
529,7.0802012e+03,-3.8511016e+04,1.7300000e+04,-7.2211027e+00,5.9106958e+02,1.4828019e+01,5.9129968e+02
530,1.0106506e+04,-3.8511016e+04,1.7300000e+04,3.4364033e-01,5.6521167e+02,1.2115051e+01,5.6534161e+02
531,1.3132807e+04,-3.8511016e+04,1.7300000e+04,1.4792898e+01,5.9355322e+02,1.1655190e+01,5.9385193e+02
532,1.6159111e+04,-3.8511016e+04,1.7300000e+04,2.9191574e+01,6.1689545e+02,1.1005711e+01,6.1768378e+02
533,1.9185416e+04,-3.8511016e+04,1.7300000e+04,4.1436966e+01,6.3033411e+02,9.1050625e+00,6.3176025e+02
534,2.2211721e+04,-3.8511016e+04,1.7300000e+04,5.6493996e+01,6.7268384e+02,3.6572056e+00,6.7506183e+02
535,2.5238025e+04,-3.8511016e+04,1.7300000e+04,6.2141766e+01,6.8474390e+02,-9.1899137e+00,6.8761926e+02
536,2.8264330e+04,-3.8511016e+04,1.7300000e+04,6.0940971e+01,7.3820764e+02,-2.5019720e+01,7.4114124e+02
537,3.1290635e+04,-3.8511016e+04,1.7300000e+04,5.6420639e+01,7.2660406e+02,-3.7029064e+01,7.2973138e+02
538,3.4316938e+04,-3.8511016e+04,1.7300000e+04,8.2414299e+01,7.0854340e+02,-4.6069958e+01,7.1480646e+02
539,3.7343242e+04,-3.8511016e+04,1.7300000e+04,8.9729370e+01,5.5308545e+02,-8.1880974e+01,5.6626794e+02
540,4.0369547e+04,-3.8511016e+04,1.7300000e+04,-4.8181486e+00,4.7628571e+02,-1.2815109e+02,4.9324841e+02
541,4.3395852e+04,-3.8511016e+04,1.7300000e+04,-1.1070288e+02,3.8495868e+02,-1.0596188e+02,4.1433832e+02
542,4.6422156e+04,-3.8511016e+04,1.7300000e+04,-1.5325797e+02,5.0096918e+02,-5.6071201e+01,5.2687958e+02
543,4.9448461e+04,-3.8511016e+04,1.7300000e+04,-1.4588297e+02,5.6348071e+02,3.6328588e+00,5.8207007e+02
544,5.2474766e+04,-3.8511016e+04,1.7300000e+04,-1.0565268e+02,6.6131079e+02,1.2723887e+01,6.6981818e+02
545,5.5501070e+04,-3.8511016e+04,1.7300000e+04,-1.0216434e+02,8.5323926e+02,-1.3746330e+00,8.5933502e+02
546,5.8527375e+04,-3.8511016e+04,1.7300000e+04,-1.0323022e+02,8.1595093e+02,-8.8304815e+00,8.2250256e+02
547,6.1553680e+04,-3.8511016e+04,1.7300000e+04,-1.2869598e+02,8.3844324e+02,-1.1100286e+01,8.4833539e+02
548,6.4579984e+04,-3.8511016e+04,1.7300000e+04,-1.3989804e+02,8.3874249e+02,2.9822178e+00,8.5033484e+02
549,6.7606289e+04,-3.8511016e+04,1.7300000e+04,-1.3628104e+02,8.1487500e+02,1.8916080e+01,8.2640881e+02
550,7.0632594e+04,-3.8511016e+04,1.7300000e+04,-1.3779913e+02,8.0908600e+02,2.9817049e+01,8.2127814e+02
551,7.3658898e+04,-3.8511016e+04,1.7300000e+04,-1.3305196e+02,7.3273456e+02,4.1603111e+01,7.4587769e+02
552,7.6685203e+04,-3.8511016e+04,1.7300000e+04,-1.0868605e+02,6.7207825e+02,6.2271072e+01,6.8365161e+02
553,7.9711500e+04,-3.8511016e+04,1.7300000e+04,-7.0501080e+00,5.6282996e+02,7.1633286e+01,5.6741394e+02
554,8.2737805e+04,-3.8511016e+04,1.7300000e+04,1.5481641e+02,5.8131293e+02,4.1495296e+01,6.0300476e+02
555,8.5764109e+04,-3.8511016e+04,1.7300000e+04,2.0888943e+02,5.7507983e+02,-2.6095114e+01,6.1239905e+02
556,8.8790414e+04,-3.8511016e+04,1.7300000e+04,1.4944212e+02,5.3282843e+02,-8.2866096e+01,5.5955859e+02
557,9.1816719e+04,-3.8511016e+04,1.7300000e+04,2.2324402e+01,4.6881873e+02,-7.5970947e+01,4.7545868e+02
558,9.4843023e+04,-3.8511016e+04,1.7300000e+04,-5.9542736e+01,5.9190186e+02,-5.4903687e+01,5.9741742e+02
559,9.7869328e+04,-3.8511016e+04,1.7300000e+04,-6.7468666e+01,7.0979913e+02,-2.4311913e+01,7.1341284e+02
560,1.0089563e+05,-3.8511016e+04,1.7300000e+04,-3.6487816e+01,8.0169220e+02,-1.5545382e+01,8.0267267e+02
561,1.0392194e+05,-3.8511016e+04,1.7300000e+04,-3.1571144e+01,7.4801105e+02,-2.1568039e+01,7.4898761e+02
562,1.0694823e+05,-3.8511016e+04,1.7300000e+04,-1.9874449e+01,7.1291418e+02,-2.1893843e+01,7.1352716e+02
563,1.0997455e+05,-3.8511016e+04,1.7300000e+04,-8.9573812e+00,6.4206769e+02,-1.6288525e+01,6.4233673e+02
564,1.1300084e+05,-3.8511016e+04,1.7300000e+04,-2.7062531e+00,4.2809363e+02,-8.9177456e+00,4.2819507e+02
565,-2.6209146e+04,-3.5494148e+04,1.7300000e+04,-1.0250331e+01,3.6965482e+02,3.9134917e+00,3.6981760e+02
566,-2.3182842e+04,-3.5494148e+04,1.7300000e+04,-2.1548107e+01,5.2574561e+02,5.0801229e+00,5.2621155e+02
567,-2.0156539e+04,-3.5494148e+04,1.7300000e+04,-3.5813705e+01,6.0370361e+02,5.1535516e+00,6.0478693e+02
568,-1.7130234e+04,-3.5494148e+04,1.7300000e+04,-4.8675747e+01,6.1465240e+02,6.5868740e+00,6.1661194e+02
569,-1.4103930e+04,-3.5494148e+04,1.7300000e+04,-5.8081581e+01,5.7594305e+02,9.6659327e+00,5.7894501e+02
570,-1.1077625e+04,-3.5494148e+04,1.7300000e+04,-6.6498795e+01,5.9256104e+02,1.4322330e+01,5.9645270e+02
571,-8.0513203e+03,-3.5494148e+04,1.7300000e+04,-5.6832836e+01,5.1531073e+02,1.5739151e+01,5.1867413e+02
572,-5.0250176e+03,-3.5494148e+04,1.7300000e+04,-5.5488136e+01,5.5087244e+02,2.3800810e+01,5.5417133e+02
573,-1.9987129e+03,-3.5494148e+04,1.7300000e+04,-4.1936539e+01,5.4079614e+02,2.9055225e+01,5.4319739e+02
574,1.0275918e+03,-3.5494148e+04,1.7300000e+04,-2.4935184e+01,5.5645612e+02,3.1396633e+01,5.5789868e+02
575,4.0538965e+03,-3.5494148e+04,1.7300000e+04,-1.9320019e+00,5.8795575e+02,2.4951073e+01,5.8848810e+02
576,7.0802012e+03,-3.5494148e+04,1.7300000e+04,2.0115307e+01,5.7065942e+02,1.6229084e+01,5.7124445e+02
577,1.0106506e+04,-3.5494148e+04,1.7300000e+04,3.3241562e+01,5.6544849e+02,6.7101068e+00,5.6646448e+02
578,1.3132807e+04,-3.5494148e+04,1.7300000e+04,4.1699623e+01,5.7622278e+02,-6.2343016e+00,5.7776331e+02
579,1.6159111e+04,-3.5494148e+04,1.7300000e+04,4.8397736e+01,5.7387787e+02,-1.2615492e+01,5.7605322e+02
580,1.9185416e+04,-3.5494148e+04,1.7300000e+04,5.4763962e+01,5.9475012e+02,-1.4910810e+01,5.9745221e+02
581,2.2211721e+04,-3.5494148e+04,1.7300000e+04,5.6742523e+01,6.1911841e+02,-1.1576011e+01,6.2182098e+02
582,2.5238025e+04,-3.5494148e+04,1.7300000e+04,5.8718502e+01,6.4228778e+02,-1.4045586e+01,6.4511920e+02
583,2.8264330e+04,-3.5494148e+04,1.7300000e+04,7.1137871e+01,6.2921338e+02,-1.9384869e+01,6.3351862e+02
584,3.1290635e+04,-3.5494148e+04,1.7300000e+04,7.5557999e+01,6.1887012e+02,-3.2122746e+01,6.2429248e+02
585,3.4316938e+04,-3.5494148e+04,1.7300000e+04,9.2233734e+01,6.1260291e+02,-4.3760235e+01,6.2105103e+02
586,3.7343242e+04,-3.5494148e+04,1.7300000e+04,8.9333458e+01,5.7084229e+02,-6.4247017e+01,5.8135107e+02
587,4.0369547e+04,-3.5494148e+04,1.7300000e+04,3.0984346e+01,4.8301361e+02,-8.4750793e+01,4.9137039e+02
588,4.3395852e+04,-3.5494148e+04,1.7300000e+04,-4.8522369e+01,4.2774084e+02,-9.8337997e+01,4.4157333e+02
589,4.6422156e+04,-3.5494148e+04,1.7300000e+04,-1.2282565e+02,4.5868704e+02,-1.1003015e+02,4.8742853e+02
590,4.9448461e+04,-3.5494148e+04,1.7300000e+04,-1.6259663e+02,4.6442923e+02,-7.7540047e+01,4.9814117e+02
591,5.2474766e+04,-3.5494148e+04,1.7300000e+04,-2.1122151e+02,7.1044788e+02,-2.4519730e+01,7.4158740e+02
592,5.5501070e+04,-3.5494148e+04,1.7300000e+04,-1.5711790e+02,8.1452972e+02,-9.3432865e+00,8.2959753e+02
593,5.8527375e+04,-3.5494148e+04,1.7300000e+04,-1.2274786e+02,8.0056335e+02,-1.3309328e+01,8.1002832e+02
594,6.1553680e+04,-3.5494148e+04,1.7300000e+04,-1.2356467e+02,8.0126611e+02,-1.8708164e+01,8.1095355e+02
595,6.4579984e+04,-3.5494148e+04,1.7300000e+04,-1.2648286e+02,8.1453625e+02,-1.9178934e+01,8.2452112e+02
596,6.7606289e+04,-3.5494148e+04,1.7300000e+04,-1.2532660e+02,8.2617688e+02,-8.5314322e+00,8.3567206e+02
597,7.0632594e+04,-3.5494148e+04,1.7300000e+04,-1.2000199e+02,8.0941724e+02,1.3273474e+00,8.1826556e+02
598,7.3658898e+04,-3.5494148e+04,1.7300000e+04,-1.2892741e+02,8.1381744e+02,1.4748444e+01,8.2409863e+02
599,7.6685203e+04,-3.5494148e+04,1.7300000e+04,-1.0245455e+02,6.5014355e+02,3.9974583e+01,6.5937970e+02
600,7.9711500e+04,-3.5494148e+04,1.7300000e+04,-1.9225353e+01,4.3221252e+02,6.3130421e+01,4.3722162e+02
601,8.2737805e+04,-3.5494148e+04,1.7300000e+04,9.2233887e+01,3.3153073e+02,3.3241447e+01,3.4572345e+02
602,8.5764109e+04,-3.5494148e+04,1.7300000e+04,1.8565370e+02,5.3578711e+02,-4.1066544e+01,5.6852582e+02
603,8.8790414e+04,-3.5494148e+04,1.7300000e+04,1.0992129e+02,5.8171930e+02,-7.5833130e+01,5.9685065e+02
604,9.1816719e+04,-3.5494148e+04,1.7300000e+04,-2.7834642e+01,5.3536609e+02,-6.9205750e+01,5.4053778e+02
605,9.4843023e+04,-3.5494148e+04,1.7300000e+04,-1.0642088e+02,6.0029297e+02,-4.6061897e+01,6.1139081e+02
606,9.7869328e+04,-3.5494148e+04,1.7300000e+04,-1.0466058e+02,6.7768909e+02,-2.2953152e+01,6.8610730e+02
607,1.0089563e+05,-3.5494148e+04,1.7300000e+04,-7.6142967e+01,7.0921234e+02,-1.4897510e+01,7.1344366e+02
608,1.0392194e+05,-3.5494148e+04,1.7300000e+04,-4.5237240e+01,6.3915906e+02,-1.3529196e+01,6.4090076e+02
609,1.0694823e+05,-3.5494148e+04,1.7300000e+04,-2.6419487e+01,6.5612207e+02,-1.3547520e+01,6.5679352e+02
610,1.0997455e+05,-3.5494148e+04,1.7300000e+04,-1.0774193e+01,6.1107892e+02,-1.0937182e+01,6.1127173e+02
611,1.1300084e+05,-3.5494148e+04,1.7300000e+04,-1.4569950e+00,4.3457538e+02,-7.3884139e+00,4.3464063e+02
612,-2.6209146e+04,-3.2477281e+04,1.7300000e+04,-1.0745320e+01,3.8341483e+02,1.8316634e+00,3.8356973e+02
613,-2.3182842e+04,-3.2477281e+04,1.7300000e+04,-2.3300545e+01,5.5165619e+02,3.0926383e+00,5.5215674e+02
614,-2.0156539e+04,-3.2477281e+04,1.7300000e+04,-3.9531021e+01,6.1405725e+02,2.8059807e+00,6.1533478e+02
615,-1.7130234e+04,-3.2477281e+04,1.7300000e+04,-4.9455650e+01,5.6843768e+02,3.4895155e+00,5.7059570e+02
616,-1.4103930e+04,-3.2477281e+04,1.7300000e+04,-6.0211639e+01,5.6510620e+02,6.4794288e+00,5.6834186e+02
617,-1.1077625e+04,-3.2477281e+04,1.7300000e+04,-6.8887070e+01,5.8076886e+02,1.4253774e+01,5.8501373e+02
618,-8.0513203e+03,-3.2477281e+04,1.7300000e+04,-6.7972755e+01,5.9385803e+02,2.4251503e+01,5.9822717e+02
619,-5.0250176e+03,-3.2477281e+04,1.7300000e+04,-5.5686443e+01,5.5436780e+02,3.1677490e+01,5.5805743e+02
620,-1.9987129e+03,-3.2477281e+04,1.7300000e+04,-3.6495010e+01,5.7547266e+02,4.3141369e+01,5.7824030e+02
621,1.0275918e+03,-3.2477281e+04,1.7300000e+04,-1.3746161e+01,5.3111438e+02,3.8966167e+01,5.3271930e+02
622,4.0538965e+03,-3.2477281e+04,1.7300000e+04,1.1947901e+01,5.6034265e+02,3.3155006e+01,5.6144977e+02
623,7.0802012e+03,-3.2477281e+04,1.7300000e+04,3.1412098e+01,5.4169312e+02,2.2772526e+01,5.4308081e+02
624,1.0106506e+04,-3.2477281e+04,1.7300000e+04,5.3321033e+01,5.4648889e+02,1.4016725e+01,5.4926288e+02
625,1.3132807e+04,-3.2477281e+04,1.7300000e+04,6.3661030e+01,5.4853949e+02,-3.2197709e+00,5.5223059e+02
626,1.6159111e+04,-3.2477281e+04,1.7300000e+04,6.3699108e+01,5.3890094e+02,-1.6155804e+01,5.4289294e+02
627,1.9185416e+04,-3.2477281e+04,1.7300000e+04,6.0404320e+01,5.4403534e+02,-2.1327307e+01,5.4779370e+02
628,2.2211721e+04,-3.2477281e+04,1.7300000e+04,5.5615803e+01,5.8540448e+02,-2.0870874e+01,5.8841071e+02
629,2.5238025e+04,-3.2477281e+04,1.7300000e+04,5.3065212e+01,5.9405530e+02,-1.7181551e+01,5.9666809e+02
630,2.8264330e+04,-3.2477281e+04,1.7300000e+04,6.3359173e+01,5.7762976e+02,-2.0519403e+01,5.8145636e+02
631,3.1290635e+04,-3.2477281e+04,1.7300000e+04,7.4020302e+01,5.8651318e+02,-2.6925568e+01,5.9177844e+02
632,3.4316938e+04,-3.2477281e+04,1.7300000e+04,7.5313461e+01,5.5276660e+02,-3.2936451e+01,5.5884509e+02
633,3.7343242e+04,-3.2477281e+04,1.7300000e+04,6.4503937e+01,5.0512836e+02,-3.6874100e+01,5.1056351e+02
634,4.0369547e+04,-3.2477281e+04,1.7300000e+04,3.1824711e+01,4.4979666e+02,-4.3197979e+01,4.5298553e+02
635,4.3395852e+04,-3.2477281e+04,1.7300000e+04,-2.1410067e+01,4.3361035e+02,-5.9381763e+01,4.3818091e+02
636,4.6422156e+04,-3.2477281e+04,1.7300000e+04,-9.3838837e+01,4.4095734e+02,-7.5859993e+01,4.5716937e+02
637,4.9448461e+04,-3.2477281e+04,1.7300000e+04,-1.9403172e+02,5.4867139e+02,-6.8547737e+01,5.8599261e+02
638,5.2474766e+04,-3.2477281e+04,1.7300000e+04,-2.3721600e+02,6.7731476e+02,-3.8235958e+01,7.1867151e+02
639,5.5501070e+04,-3.2477281e+04,1.7300000e+04,-1.8918958e+02,7.1657800e+02,-1.6930145e+01,7.4132544e+02
640,5.8527375e+04,-3.2477281e+04,1.7300000e+04,-1.4091891e+02,7.5750403e+02,-1.0054931e+01,7.7056580e+02
641,6.1553680e+04,-3.2477281e+04,1.7300000e+04,-1.1773959e+02,7.5797113e+02,-1.4950701e+01,7.6720685e+02
642,6.4579984e+04,-3.2477281e+04,1.7300000e+04,-1.0845512e+02,7.5015259e+02,-2.4018934e+01,7.5833258e+02
643,6.7606289e+04,-3.2477281e+04,1.7300000e+04,-9.8101494e+01,7.5997375e+02,-2.7199877e+01,7.6676190e+02
644,7.0632594e+04,-3.2477281e+04,1.7300000e+04,-8.6666260e+01,7.8140302e+02,-2.2941889e+01,7.8652911e+02
645,7.3658898e+04,-3.2477281e+04,1.7300000e+04,-7.2419693e+01,7.6791772e+02,-2.4070484e+01,7.7170050e+02
646,7.6685203e+04,-3.2477281e+04,1.7300000e+04,-4.2876930e+01,5.6323718e+02,-1.2964707e+01,5.6501563e+02
647,7.9711500e+04,-3.2477281e+04,1.7300000e+04,1.0051785e+01,3.3033054e+02,1.7464485e+01,3.3094458e+02
648,8.2737805e+04,-3.2477281e+04,1.7300000e+04,4.7373039e+01,2.8599335e+02,-2.3497997e+01,2.9084113e+02
649,8.5764109e+04,-3.2477281e+04,1.7300000e+04,3.8514690e+01,4.6740924e+02,-4.3410744e+01,4.7099817e+02
650,8.8790414e+04,-3.2477281e+04,1.7300000e+04,1.9427940e+01,5.8942242e+02,-4.5422028e+01,5.9148914e+02
651,9.1816719e+04,-3.2477281e+04,1.7300000e+04,-5.1031071e+01,5.6041125e+02,-3.1953938e+01,5.6363641e+02
652,9.4843023e+04,-3.2477281e+04,1.7300000e+04,-1.0323413e+02,5.8240356e+02,-2.4374294e+01,5.9198419e+02
653,9.7869328e+04,-3.2477281e+04,1.7300000e+04,-1.2299345e+02,6.6388885e+02,-1.5635047e+01,6.7536676e+02
654,1.0089563e+05,-3.2477281e+04,1.7300000e+04,-8.9074432e+01,6.6964911e+02,-1.0707624e+01,6.7563220e+02
655,1.0392194e+05,-3.2477281e+04,1.7300000e+04,-4.8959091e+01,6.0180121e+02,-7.7141304e+00,6.0383868e+02
656,1.0694823e+05,-3.2477281e+04,1.7300000e+04,-2.2344788e+01,6.3511603e+02,-7.7908554e+00,6.3555670e+02
657,1.0997455e+05,-3.2477281e+04,1.7300000e+04,-6.8819265e+00,5.4420703e+02,-5.2273946e+00,5.4427563e+02
658,1.1300084e+05,-3.2477281e+04,1.7300000e+04,-6.7700523e-01,4.1096634e+02,-3.4107213e+00,4.1098105e+02
659,-2.6209146e+04,-2.9460414e+04,1.7300000e+04,-1.1548494e+01,4.3901941e+02,4.1713417e-02,4.3917130e+02
660,-2.3182842e+04,-2.9460414e+04,1.7300000e+04,-2.2722208e+01,5.8041516e+02,3.5662138e-01,5.8085986e+02
661,-2.0156539e+04,-2.9460414e+04,1.7300000e+04,-3.4882561e+01,5.9597253e+02,1.4375945e+00,5.9699420e+02
662,-1.7130234e+04,-2.9460414e+04,1.7300000e+04,-4.9064297e+01,5.9226111e+02,3.7551818e+00,5.9430182e+02
663,-1.4103930e+04,-2.9460414e+04,1.7300000e+04,-6.4218353e+01,5.8809985e+02,8.7265530e+00,5.9166003e+02
664,-1.1077625e+04,-2.9460414e+04,1.7300000e+04,-7.2841026e+01,5.8893939e+02,1.6877306e+01,5.9366681e+02
665,-8.0513203e+03,-2.9460414e+04,1.7300000e+04,-6.8895889e+01,5.8768359e+02,2.7558300e+01,5.9234967e+02
666,-5.0250176e+03,-2.9460414e+04,1.7300000e+04,-5.4030167e+01,5.7536816e+02,4.1301300e+01,5.7937347e+02
667,-1.9987129e+03,-2.9460414e+04,1.7300000e+04,-3.1769453e+01,6.0898041e+02,5.2999241e+01,6.1210730e+02
668,1.0275918e+03,-2.9460414e+04,1.7300000e+04,-6.7961106e+00,6.1121259e+02,5.2665455e+01,6.1351501e+02
669,4.0538965e+03,-2.9460414e+04,1.7300000e+04,1.7898827e+01,6.2185126e+02,4.7797112e+01,6.2394226e+02
670,7.0802012e+03,-2.9460414e+04,1.7300000e+04,3.7881439e+01,5.7341174e+02,3.6632244e+01,5.7582806e+02
671,1.0106506e+04,-2.9460414e+04,1.7300000e+04,5.6386421e+01,5.6201086e+02,2.7041624e+01,5.6547937e+02
672,1.3132807e+04,-2.9460414e+04,1.7300000e+04,6.9992935e+01,5.3346979e+02,1.4869837e+01,5.3824725e+02
673,1.6159111e+04,-2.9460414e+04,1.7300000e+04,6.8111290e+01,5.2073853e+02,5.0263786e-01,5.2517432e+02
674,1.9185416e+04,-2.9460414e+04,1.7300000e+04,5.8086372e+01,5.2639368e+02,-9.3618374e+00,5.2967157e+02
675,2.2211721e+04,-2.9460414e+04,1.7300000e+04,5.3722172e+01,5.6590381e+02,-1.4823032e+01,5.6864130e+02
676,2.5238025e+04,-2.9460414e+04,1.7300000e+04,5.1232849e+01,5.7109540e+02,-1.9771698e+01,5.7372961e+02
677,2.8264330e+04,-2.9460414e+04,1.7300000e+04,4.9724010e+01,5.4347675e+02,-1.8865578e+01,5.4607263e+02
678,3.1290635e+04,-2.9460414e+04,1.7300000e+04,5.1363243e+01,5.4083942e+02,-2.0237572e+01,5.4364972e+02
679,3.4316938e+04,-2.9460414e+04,1.7300000e+04,5.2048706e+01,5.2189880e+02,-2.0966385e+01,5.2490668e+02
680,3.7343242e+04,-2.9460414e+04,1.7300000e+04,4.1981155e+01,4.5283621e+02,-1.6079800e+01,4.5506223e+02
681,4.0369547e+04,-2.9460414e+04,1.7300000e+04,2.9261337e+01,4.3804935e+02,-1.9201513e+01,4.3944528e+02
682,4.3395852e+04,-2.9460414e+04,1.7300000e+04,-4.3115864e+00,4.6380945e+02,-2.0944622e+01,4.6430212e+02
683,4.6422156e+04,-2.9460414e+04,1.7300000e+04,-6.5415016e+01,4.7187640e+02,-3.1153141e+01,4.7740652e+02
684,4.9448461e+04,-2.9460414e+04,1.7300000e+04,-1.3964856e+02,5.4522052e+02,-3.5627144e+01,5.6394714e+02
685,5.2474766e+04,-2.9460414e+04,1.7300000e+04,-1.8514145e+02,6.1550439e+02,-2.3605545e+01,6.4317975e+02
686,5.5501070e+04,-2.9460414e+04,1.7300000e+04,-1.7669983e+02,6.8116443e+02,-1.4404935e+01,7.0385742e+02
687,5.8527375e+04,-2.9460414e+04,1.7300000e+04,-1.4632167e+02,7.1188702e+02,-8.4894705e+00,7.2681854e+02
688,6.1553680e+04,-2.9460414e+04,1.7300000e+04,-1.0764059e+02,6.7741199e+02,-1.5677984e+00,6.8591254e+02
689,6.4579984e+04,-2.9460414e+04,1.7300000e+04,-9.0702477e+01,6.9096790e+02,-1.6109161e+01,6.9708185e+02
690,6.7606289e+04,-2.9460414e+04,1.7300000e+04,-8.1644096e+01,7.2395184e+02,-2.5985256e+01,7.2900433e+02
691,7.0632594e+04,-2.9460414e+04,1.7300000e+04,-5.5240448e+01,6.9907532e+02,-3.0227638e+01,7.0190564e+02
692,7.3658898e+04,-2.9460414e+04,1.7300000e+04,-1.9106964e+01,6.5873438e+02,-3.9568165e+01,6.6019818e+02
693,7.6685203e+04,-2.9460414e+04,1.7300000e+04,1.4519566e+01,5.2078601e+02,-5.5050350e+01,5.2388873e+02
694,7.9711500e+04,-2.9460414e+04,1.7300000e+04,1.7541416e+01,3.0520328e+02,-5.4080452e+01,3.1045361e+02
695,8.2737805e+04,-2.9460414e+04,1.7300000e+04,-2.2670568e+01,2.8482709e+02,-4.7579525e+01,2.8966226e+02
696,8.5764109e+04,-2.9460414e+04,1.7300000e+04,-5.8200054e+01,4.7250006e+02,-2.5107283e+01,4.7673257e+02
697,8.8790414e+04,-2.9460414e+04,1.7300000e+04,-6.2139572e+01,5.5766742e+02,-1.3845388e+01,5.6128955e+02
698,9.1816719e+04,-2.9460414e+04,1.7300000e+04,-7.5960869e+01,5.8693011e+02,-9.1783113e+00,5.9189636e+02
699,9.4843023e+04,-2.9460414e+04,1.7300000e+04,-1.0286957e+02,5.9142358e+02,-6.0112638e+00,6.0033337e+02
700,9.7869328e+04,-2.9460414e+04,1.7300000e+04,-1.1579898e+02,6.0644946e+02,-1.7371852e+00,6.1740857e+02
701,1.0089563e+05,-2.9460414e+04,1.7300000e+04,-9.5745445e+01,6.4549200e+02,-1.9630833e+00,6.5255725e+02
702,1.0392194e+05,-2.9460414e+04,1.7300000e+04,-4.9584190e+01,6.1511145e+02,-1.5046201e+00,6.1710852e+02
703,1.0694823e+05,-2.9460414e+04,1.7300000e+04,-1.2145169e+01,6.0315814e+02,-2.1438321e-01,6.0328046e+02
704,1.0997455e+05,-2.9460414e+04,1.7300000e+04,1.2083249e+00,5.8142419e+02,-6.7086494e-01,5.8142584e+02
705,1.1300084e+05,-2.9460414e+04,1.7300000e+04,2.4219472e+00,4.0981143e+02,6.3996583e-01,4.0981906e+02
706,-2.6209146e+04,-2.6443543e+04,1.7300000e+04,-9.4347897e+00,4.6085907e+02,-2.6634281e+00,4.6096332e+02
707,-2.3182842e+04,-2.6443543e+04,1.7300000e+04,-1.7647776e+01,5.6455743e+02,-1.6851791e+00,5.6483569e+02
708,-2.0156539e+04,-2.6443543e+04,1.7300000e+04,-3.0716600e+01,6.3378638e+02,1.1854925e+00,6.3453137e+02
709,-1.7130234e+04,-2.6443543e+04,1.7300000e+04,-4.5379288e+01,6.0509979e+02,5.2785163e+00,6.0682196e+02
710,-1.4103930e+04,-2.6443543e+04,1.7300000e+04,-6.3188049e+01,6.1502972e+02,1.0831134e+01,6.1836200e+02
711,-1.1077625e+04,-2.6443543e+04,1.7300000e+04,-7.3966187e+01,6.1397021e+02,1.8986280e+01,6.1870099e+02
712,-8.0513203e+03,-2.6443543e+04,1.7300000e+04,-7.2469139e+01,6.2555212e+02,3.0928759e+01,6.3049493e+02
