Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
456,7.0632594e+04,-4.4544754e+04,1.2600000e+04,-1.4183398e+02,7.6306604e+02,2.2109560e+01,7.7645056e+02
457,7.3658898e+04,-4.4544754e+04,1.2600000e+04,-1.2692677e+02,7.6858063e+02,2.7820148e+01,7.7948730e+02
458,7.6685203e+04,-4.4544754e+04,1.2600000e+04,-1.0605476e+02,7.3209613e+02,5.2906502e+01,7.4162762e+02
459,7.9711500e+04,-4.4544754e+04,1.2600000e+04,-4.7060272e+01,6.0418207e+02,7.0884392e+01,6.1014362e+02
460,8.2737805e+04,-4.4544754e+04,1.2600000e+04,-1.7297405e+01,5.4178748e+02,7.8775879e+01,5.4775769e+02
461,8.5764109e+04,-4.4544754e+04,1.2600000e+04,-5.3644356e+01,4.3826611e+02,6.7822350e+01,4.4671555e+02
462,8.8790414e+04,-4.4544754e+04,1.2600000e+04,-3.4929867e+01,1.6093579e+02,3.2250378e+01,1.6781094e+02
463,9.1816719e+04,-4.4544754e+04,1.2600000e+04,1.4254501e+02,1.8046719e+02,1.8115210e+01,2.3068517e+02
464,9.4843023e+04,-4.4544754e+04,1.2600000e+04,1.9493892e+02,4.9631390e+02,4.3041854e+00,5.3324213e+02
465,9.7869328e+04,-4.4544754e+04,1.2600000e+04,1.5189920e+02,8.5401538e+02,4.7127037e+00,8.6743176e+02
466,1.0089563e+05,-4.4544754e+04,1.2600000e+04,1.0772697e+02,8.5213110e+02,-1.8902487e+01,8.5912158e+02
467,1.0392194e+05,-4.4544754e+04,1.2600000e+04,6.0427185e+01,8.4971179e+02,-3.7097923e+01,8.5266510e+02
468,1.0694823e+05,-4.4544754e+04,1.2600000e+04,1.9656200e+01,8.8940527e+02,-3.6057838e+01,8.9035291e+02
469,1.0997455e+05,-4.4544754e+04,1.2600000e+04,-9.7628460e+00,8.5579858e+02,-1.8966047e+01,8.5606433e+02
470,1.1300084e+05,-4.4544754e+04,1.2600000e+04,-6.0788827e+00,5.7118518e+02,-6.5246048e+00,5.7125476e+02
471,-2.6209146e+04,-4.1527883e+04,1.2600000e+04,-8.0007849e+00,4.7856476e+02,4.1731439e+00,4.7864984e+02
472,-2.3182842e+04,-4.1527883e+04,1.2600000e+04,-2.0034040e+01,6.6770923e+02,8.6073008e+00,6.6806519e+02
473,-2.0156539e+04,-4.1527883e+04,1.2600000e+04,-3.5400959e+01,7.7565393e+02,1.2939657e+01,7.7656915e+02
474,-1.7130234e+04,-4.1527883e+04,1.2600000e+04,-5.6450100e+01,8.1275494e+02,2.0556093e+01,8.1497229e+02
475,-1.4103930e+04,-4.1527883e+04,1.2600000e+04,-7.3509590e+01,8.3204968e+02,2.8178217e+01,8.3576575e+02
476,-1.1077625e+04,-4.1527883e+04,1.2600000e+04,-8.9285370e+01,8.3279193e+02,3.3131317e+01,8.3821948e+02
477,-8.0513203e+03,-4.1527883e+04,1.2600000e+04,-9.4682983e+01,8.1788147e+02,3.7310570e+01,8.2418872e+02
478,-5.0250176e+03,-4.1527883e+04,1.2600000e+04,-9.4892761e+01,8.0738464e+02,4.0076847e+01,8.1392914e+02
479,-1.9987129e+03,-4.1527883e+04,1.2600000e+04,-9.4828972e+01,7.9208826e+02,4.2350025e+01,7.9886786e+02
480,1.0275918e+03,-4.1527883e+04,1.2600000e+04,-8.3064079e+01,7.9512390e+02,4.6183350e+01,8.0078369e+02
481,4.0538965e+03,-4.1527883e+04,1.2600000e+04,-8.3144402e+01,7.9291797e+02,5.2983574e+01,7.9902386e+02
482,7.0802012e+03,-4.1527883e+04,1.2600000e+04,-8.5322304e+01,7.9509930e+02,5.8635357e+01,8.0181097e+02
483,1.0106506e+04,-4.1527883e+04,1.2600000e+04,-8.1169693e+01,7.0355975e+02,6.9528717e+01,7.1163129e+02
484,1.3132807e+04,-4.1527883e+04,1.2600000e+04,-5.1270576e+01,5.5521741e+02,9.3570526e+01,5.6537640e+02
485,1.6159111e+04,-4.1527883e+04,1.2600000e+04,-1.1253810e+01,4.6139453e+02,1.2049685e+02,4.7700214e+02
486,1.9185416e+04,-4.1527883e+04,1.2600000e+04,3.7285233e+01,4.6950769e+02,1.0117634e+02,4.8173053e+02
487,2.2211721e+04,-4.1527883e+04,1.2600000e+04,8.1390900e+01,7.0141571e+02,8.9819527e+01,7.1181177e+02
488,2.5238025e+04,-4.1527883e+04,1.2600000e+04,1.0022397e+02,7.2937427e+02,3.7990936e+01,7.3720752e+02
489,2.8264330e+04,-4.1527883e+04,1.2600000e+04,6.1607075e+01,6.3696313e+02,-3.5282345e+01,6.4090741e+02
490,3.1290635e+04,-4.1527883e+04,1.2600000e+04,9.4290953e+00,6.1627057e+02,-6.7505119e+01,6.2002844e+02
491,3.4316938e+04,-4.1527883e+04,1.2600000e+04,9.5572462e+00,7.5737164e+02,-5.7575356e+01,7.5961707e+02
492,3.7343242e+04,-4.1527883e+04,1.2600000e+04,4.3145561e+01,5.5201398e+02,-2.7107626e+01,5.5436072e+02
493,4.0369547e+04,-4.1527883e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
494,4.3395852e+04,-4.1527883e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
495,4.6422156e+04,-4.1527883e+04,1.2600000e+04,-2.0670660e+02,3.3191394e+02,-4.7755611e+01,3.9392267e+02
496,4.9448461e+04,-4.1527883e+04,1.2600000e+04,1.7231693e+00,1.7908176e+02,-4.4211929e+01,1.8446663e+02
497,5.2474766e+04,-4.1527883e+04,1.2600000e+04,6.8285629e+01,6.2376648e+02,-4.6533825e+01,6.2921613e+02
498,5.5501070e+04,-4.1527883e+04,1.2600000e+04,-3.8256004e+01,9.8356519e+02,-4.1886642e+01,9.8519971e+02
499,5.8527375e+04,-4.1527883e+04,1.2600000e+04,-1.1613798e+02,1.0647758e+03,-2.1298471e+01,1.0713025e+03
500,6.1553680e+04,-4.1527883e+04,1.2600000e+04,-1.6185397e+02,1.0163898e+03,-9.3532667e+00,1.0292388e+03
501,6.4579984e+04,-4.1527883e+04,1.2600000e+04,-1.8654846e+02,8.6900696e+02,2.0625294e+01,8.8904370e+02
502,6.7606289e+04,-4.1527883e+04,1.2600000e+04,-1.6509125e+02,7.2461127e+02,6.5219749e+01,7.4603638e+02
503,7.0632594e+04,-4.1527883e+04,1.2600000e+04,-1.3186726e+02,7.0793280e+02,7.5433716e+01,7.2404974e+02
504,7.3658898e+04,-4.1527883e+04,1.2600000e+04,-1.1083318e+02,7.2791296e+02,5.7611450e+01,7.3855292e+02
505,7.6685203e+04,-4.1527883e+04,1.2600000e+04,-6.9689728e+01,6.5125708e+02,3.0434776e+01,6.5568188e+02
506,7.9711500e+04,-4.1527883e+04,1.2600000e+04,6.7288022e+00,5.0098584e+02,6.8132663e-01,5.0103149e+02
507,8.2737805e+04,-4.1527883e+04,1.2600000e+04,7.9818855e+01,5.5220593e+02,-2.7188440e+01,5.5860693e+02
508,8.5764109e+04,-4.1527883e+04,1.2600000e+04,5.1786209e+01,4.7465335e+02,-3.6700001e+01,4.7887839e+02
509,8.8790414e+04,-4.1527883e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
510,9.1816719e+04,-4.1527883e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
511,9.4843023e+04,-4.1527883e+04,1.2600000e+04,-1.0698226e+01,4.4429047e+02,5.4457173e+00,4.4445261e+02
512,9.7869328e+04,-4.1527883e+04,1.2600000e+04,2.7815794e+01,8.4497638e+02,6.1897259e+00,8.4545673e+02
513,1.0089563e+05,-4.1527883e+04,1.2600000e+04,5.1504768e+01,9.0885303e+02,-1.7921789e+01,9.1048767e+02
514,1.0392194e+05,-4.1527883e+04,1.2600000e+04,2.2680786e+01,9.0561176e+02,-4.5394985e+01,9.0703241e+02
515,1.0694823e+05,-4.1527883e+04,1.2600000e+04,-9.5314350e+00,9.1686230e+02,-4.4877209e+01,9.1800940e+02
516,1.0997455e+05,-4.1527883e+04,1.2600000e+04,-2.1999222e+01,8.3510248e+02,-3.1509127e+01,8.3598615e+02
517,1.1300084e+05,-4.1527883e+04,1.2600000e+04,-1.0737509e+01,5.7584674e+02,-1.5600650e+01,5.7615808e+02
518,-2.6209146e+04,-3.8511016e+04,1.2600000e+04,-1.0458945e+01,4.6325821e+02,2.7872062e+00,4.6338464e+02
519,-2.3182842e+04,-3.8511016e+04,1.2600000e+04,-2.8172134e+01,6.8241461e+02,6.5957346e+00,6.8302771e+02
520,-2.0156539e+04,-3.8511016e+04,1.2600000e+04,-4.6048458e+01,7.8734222e+02,1.0603401e+01,7.8875891e+02
521,-1.7130234e+04,-3.8511016e+04,1.2600000e+04,-6.7893127e+01,8.2645166e+02,1.9876934e+01,8.2947388e+02
522,-1.4103930e+04,-3.8511016e+04,1.2600000e+04,-8.4971176e+01,8.4685370e+02,2.9434332e+01,8.5161475e+02
523,-1.1077625e+04,-3.8511016e+04,1.2600000e+04,-9.6787888e+01,8.4344513e+02,3.8075687e+01,8.4983368e+02
524,-8.0513203e+03,-3.8511016e+04,1.2600000e+04,-9.8792160e+01,8.2858661e+02,4.4919693e+01,8.3566345e+02
525,-5.0250176e+03,-3.8511016e+04,1.2600000e+04,-9.2175392e+01,8.0451434e+02,4.9700745e+01,8.1130133e+02
526,-1.9987129e+03,-3.8511016e+04,1.2600000e+04,-7.7542000e+01,7.8588776e+02,5.1824947e+01,7.9140265e+02
527,1.0275918e+03,-3.8511016e+04,1.2600000e+04,-5.7833191e+01,7.9896118e+02,5.3788872e+01,8.0285547e+02
528,4.0538965e+03,-3.8511016e+04,1.2600000e+04,-3.7869408e+01,8.0621124e+02,5.5257721e+01,8.0898950e+02
529,7.0802012e+03,-3.8511016e+04,1.2600000e+04,-1.4965705e+01,8.0539642e+02,5.5789276e+01,8.0746503e+02
530,1.0106506e+04,-3.8511016e+04,1.2600000e+04,-1.9175591e+00,7.0912885e+02,4.4470406e+01,7.1052448e+02
531,1.3132807e+04,-3.8511016e+04,1.2600000e+04,1.9356180e+01,5.4254138e+02,2.9434530e+01,5.4368396e+02
532,1.6159111e+04,-3.8511016e+04,1.2600000e+04,3.5458687e+01,5.0284232e+02,5.8761854e+00,5.0412521e+02
533,1.9185416e+04,-3.8511016e+04,1.2600000e+04,1.8183735e+01,4.5345535e+02,5.1459146e+00,4.5384897e+02
534,2.2211721e+04,-3.8511016e+04,1.2600000e+04,6.0625717e+01,7.1612311e+02,4.7613213e+01,7.2026025e+02
535,2.5238025e+04,-3.8511016e+04,1.2600000e+04,1.1352377e+02,7.6597821e+02,3.9881634e+01,7.7537140e+02
536,2.8264330e+04,-3.8511016e+04,1.2600000e+04,1.1262865e+02,7.0094922e+02,-2.2314013e+01,7.1029077e+02
537,3.1290635e+04,-3.8511016e+04,1.2600000e+04,9.0422951e+01,6.5150983e+02,-7.8930298e+01,6.6247369e+02
538,3.4316938e+04,-3.8511016e+04,1.2600000e+04,1.1225035e+02,7.2289642e+02,-8.9793701e+01,7.3704974e+02
539,3.7343242e+04,-3.8511016e+04,1.2600000e+04,1.7091837e+02,5.8696667e+02,-6.9355347e+01,6.1526672e+02
540,4.0369547e+04,-3.8511016e+04,1.2600000e+04,1.1975359e+02,2.8767578e+02,-7.1434494e+01,3.1968915e+02
541,4.3395852e+04,-3.8511016e+04,1.2600000e+04,-9.1478683e+01,2.1606091e+02,-6.5993073e+01,2.4373294e+02
542,4.6422156e+04,-3.8511016e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
543,4.9448461e+04,-3.8511016e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
544,5.2474766e+04,-3.8511016e+04,1.2600000e+04,-7.5607758e+01,5.7210211e+02,-3.5954693e+01,5.7819556e+02
545,5.5501070e+04,-3.8511016e+04,1.2600000e+04,-1.1041028e+02,9.7598535e+02,-5.5041813e+01,9.8375177e+02
546,5.8527375e+04,-3.8511016e+04,1.2600000e+04,-1.3466580e+02,1.0882471e+03,-5.5733318e+01,1.0979630e+03
547,6.1553680e+04,-3.8511016e+04,1.2600000e+04,-1.6409729e+02,1.0057321e+03,-4.1907028e+01,1.0198928e+03
548,6.4579984e+04,-3.8511016e+04,1.2600000e+04,-1.6097809e+02,8.1029321e+02,-1.0148154e+01,8.2619128e+02
549,6.7606289e+04,-3.8511016e+04,1.2600000e+04,-1.3420770e+02,6.7535052e+02,4.5948830e+01,6.9008795e+02
550,7.0632594e+04,-3.8511016e+04,1.2600000e+04,-1.2559663e+02,6.7438916e+02,8.5702194e+01,6.9131769e+02
551,7.3658898e+04,-3.8511016e+04,1.2600000e+04,-1.2073983e+02,6.3003046e+02,7.3076202e+01,6.4564435e+02
552,7.6685203e+04,-3.8511016e+04,1.2600000e+04,-8.0681099e+01,4.8691486e+02,2.4665504e+01,4.9416992e+02
553,7.9711500e+04,-3.8511016e+04,1.2600000e+04,2.6011375e+01,2.9811612e+02,-3.2437714e+01,3.0100168e+02
554,8.2737805e+04,-3.8511016e+04,1.2600000e+04,1.9837584e+02,3.9829666e+02,-7.9875427e+01,4.5207663e+02
555,8.5764109e+04,-3.8511016e+04,1.2600000e+04,2.5745874e+02,4.5727826e+02,-8.4176147e+01,5.3148285e+02
556,8.8790414e+04,-3.8511016e+04,1.2600000e+04,1.4468669e+02,2.2992105e+02,-5.1254890e+01,2.7645071e+02
557,9.1816719e+04,-3.8511016e+04,1.2600000e+04,-7.4377876e+01,1.9333609e+02,-1.8844030e+01,2.0800484e+02
558,9.4843023e+04,-3.8511016e+04,1.2600000e+04,-1.5519118e+02,5.6684863e+02,-7.0342460e+00,5.8775092e+02
559,9.7869328e+04,-3.8511016e+04,1.2600000e+04,-9.9509697e+01,8.6090094e+02,2.8763962e+00,8.6663770e+02
560,1.0089563e+05,-3.8511016e+04,1.2600000e+04,-4.9890907e+01,9.1172510e+02,-1.6147537e+01,9.1323187e+02
561,1.0392194e+05,-3.8511016e+04,1.2600000e+04,-2.8458630e+01,9.2891113e+02,-2.9098167e+01,9.2980237e+02
562,1.0694823e+05,-3.8511016e+04,1.2600000e+04,-2.8024923e+01,9.2935126e+02,-3.8957706e+01,9.3058948e+02
563,1.0997455e+05,-3.8511016e+04,1.2600000e+04,-1.9948620e+01,8.1949377e+02,-3.2405514e+01,8.2037683e+02
564,1.1300084e+05,-3.8511016e+04,1.2600000e+04,-8.5189457e+00,5.6496149e+02,-2.1581741e+01,5.6543774e+02
565,-2.6209146e+04,-3.5494148e+04,1.2600000e+04,-1.4111864e+01,4.7055914e+02,2.8930373e+00,4.7077960e+02
566,-2.3182842e+04,-3.5494148e+04,1.2600000e+04,-3.2620598e+01,6.8043079e+02,5.3043194e+00,6.8123291e+02
567,-2.0156539e+04,-3.5494148e+04,1.2600000e+04,-5.1917900e+01,8.0420062e+02,8.9237528e+00,8.0592413e+02
568,-1.7130234e+04,-3.5494148e+04,1.2600000e+04,-7.5898041e+01,8.3381415e+02,1.7474865e+01,8.3744366e+02
569,-1.4103930e+04,-3.5494148e+04,1.2600000e+04,-9.3668884e+01,8.4859167e+02,2.8482647e+01,8.5422064e+02
570,-1.1077625e+04,-3.5494148e+04,1.2600000e+04,-1.0620294e+02,8.4357104e+02,3.9526600e+01,8.5114838e+02
571,-8.0513203e+03,-3.5494148e+04,1.2600000e+04,-1.0057628e+02,8.0831293e+02,5.2505821e+01,8.1623663e+02
572,-5.0250176e+03,-3.5494148e+04,1.2600000e+04,-9.1548515e+01,7.8542432e+02,5.9191402e+01,7.9295404e+02
573,-1.9987129e+03,-3.5494148e+04,1.2600000e+04,-6.4371033e+01,7.5576221e+02,6.2911415e+01,7.6110315e+02
574,1.0275918e+03,-3.5494148e+04,1.2600000e+04,-3.0871651e+01,7.6274573e+02,6.0209381e+01,7.6574103e+02
575,4.0538965e+03,-3.5494148e+04,1.2600000e+04,2.7807877e+00,8.0981805e+02,6.1172539e+01,8.1212994e+02
576,7.0802012e+03,-3.5494148e+04,1.2600000e+04,3.8955566e+01,8.0900311e+02,5.0943703e+01,8.1154108e+02
577,1.0106506e+04,-3.5494148e+04,1.2600000e+04,7.1211761e+01,7.0712164e+02,2.3319622e+01,7.1108087e+02
578,1.3132807e+04,-3.5494148e+04,1.2600000e+04,7.2773079e+01,5.1773975e+02,-2.9431694e+01,5.2365692e+02
579,1.6159111e+04,-3.5494148e+04,1.2600000e+04,5.8987671e+01,5.1162677e+02,-6.5180977e+01,5.1912433e+02
580,1.9185416e+04,-3.5494148e+04,1.2600000e+04,3.2319653e+01,5.4863379e+02,-5.6355282e+01,5.5246674e+02
581,2.2211721e+04,-3.5494148e+04,1.2600000e+04,3.3464268e+01,6.9935748e+02,-9.5185070e+00,7.0022235e+02
582,2.5238025e+04,-3.5494148e+04,1.2600000e+04,6.6072952e+01,7.0249139e+02,2.3820536e+01,7.0599377e+02
583,2.8264330e+04,-3.5494148e+04,1.2600000e+04,1.0436694e+02,6.5931921e+02,2.0782118e+00,6.6753174e+02
584,3.1290635e+04,-3.5494148e+04,1.2600000e+04,1.2695752e+02,6.7144403e+02,-4.1685379e+01,6.8461157e+02
585,3.4316938e+04,-3.5494148e+04,1.2600000e+04,1.2608382e+02,7.0527686e+02,-6.5789421e+01,7.1947260e+02
586,3.7343242e+04,-3.5494148e+04,1.2600000e+04,1.3281886e+02,6.3157349e+02,-6.8048080e+01,6.4896564e+02
587,4.0369547e+04,-3.5494148e+04,1.2600000e+04,9.0206406e+01,4.5722925e+02,-6.8365936e+01,4.7103046e+02
588,4.3395852e+04,-3.5494148e+04,1.2600000e+04,1.4323853e+01,3.2208514e+02,-5.6239994e+01,3.2727197e+02
589,4.6422156e+04,-3.5494148e+04,1.2600000e+04,-1.5642902e+01,1.6880919e+02,-4.0348438e+01,1.7426773e+02
590,4.9448461e+04,-3.5494148e+04,1.2600000e+04,-1.5086574e+02,1.4954390e+02,-1.0013703e+01,2.1265964e+02
591,5.2474766e+04,-3.5494148e+04,1.2600000e+04,-2.3628152e+02,5.8722766e+02,-3.3263908e+01,6.3385468e+02
592,5.5501070e+04,-3.5494148e+04,1.2600000e+04,-2.0204031e+02,9.3424731e+02,-4.9621075e+01,9.5713147e+02
593,5.8527375e+04,-3.5494148e+04,1.2600000e+04,-1.5550598e+02,1.0154214e+03,-4.8664886e+01,1.0284119e+03
594,6.1553680e+04,-3.5494148e+04,1.2600000e+04,-1.3164053e+02,9.6566138e+02,-5.9036503e+01,9.7637927e+02
595,6.4579984e+04,-3.5494148e+04,1.2600000e+04,-1.0815218e+02,7.2543054e+02,-5.4949219e+01,7.3550378e+02
596,6.7606289e+04,-3.5494148e+04,1.2600000e+04,-1.1530481e+02,6.6341553e+02,-3.4900585e+01,6.7426508e+02
597,7.0632594e+04,-3.5494148e+04,1.2600000e+04,-1.1121481e+02,7.0381366e+02,-1.1651312e+00,7.1254736e+02
598,7.3658898e+04,-3.5494148e+04,1.2600000e+04,-1.2074578e+02,6.5678131e+02,1.8779144e+01,6.6805231e+02
599,7.6685203e+04,-3.5494148e+04,1.2600000e+04,-1.0282888e+02,3.5696283e+02,1.3733537e+01,3.7173221e+02
600,7.9711500e+04,-3.5494148e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
601,8.2737805e+04,-3.5494148e+04,1.2600000e+04,1.1889249e+02,1.1855322e+02,-1.4854623e+01,1.6855548e+02
602,8.5764109e+04,-3.5494148e+04,1.2600000e+04,2.0865442e+02,4.6236624e+02,-5.7652752e+01,5.1053214e+02
603,8.8790414e+04,-3.5494148e+04,1.2600000e+04,1.0451993e+02,4.9601236e+02,-5.1617729e+01,5.0952634e+02
604,9.1816719e+04,-3.5494148e+04,1.2600000e+04,-7.7130783e+01,4.7761292e+02,-2.9173134e+01,4.8467963e+02
605,9.4843023e+04,-3.5494148e+04,1.2600000e+04,-1.6525455e+02,6.5604132e+02,-2.1802210e+01,6.7688599e+02
606,9.7869328e+04,-3.5494148e+04,1.2600000e+04,-1.4703152e+02,8.0841931e+02,-1.4510816e+01,8.2180939e+02
607,1.0089563e+05,-3.5494148e+04,1.2600000e+04,-9.8118057e+01,8.9442944e+02,-2.2333221e+01,9.0007214e+02
608,1.0392194e+05,-3.5494148e+04,1.2600000e+04,-6.0790359e+01,8.7574707e+02,-2.2519798e+01,8.7814319e+02
609,1.0694823e+05,-3.5494148e+04,1.2600000e+04,-3.3553928e+01,8.7898499e+02,-2.8333925e+01,8.8008142e+02
610,1.0997455e+05,-3.5494148e+04,1.2600000e+04,-2.0200363e+01,7.7438745e+02,-2.4143795e+01,7.7502704e+02
611,1.1300084e+05,-3.5494148e+04,1.2600000e+04,-6.0616598e+00,5.7505939e+02,-1.9032064e+01,5.7540619e+02
612,-2.6209146e+04,-3.2477281e+04,1.2600000e+04,-1.9285704e+01,5.6049310e+02,2.8241544e+00,5.6083191e+02
613,-2.3182842e+04,-3.2477281e+04,1.2600000e+04,-3.6025837e+01,7.3383582e+02,4.5671730e+00,7.3473383e+02
614,-2.0156539e+04,-3.2477281e+04,1.2600000e+04,-5.5397938e+01,8.2529071e+02,7.1323433e+00,8.2717865e+02
615,-1.7130234e+04,-3.2477281e+04,1.2600000e+04,-8.0471756e+01,8.5057721e+02,1.4819154e+01,8.5450391e+02
616,-1.4103930e+04,-3.2477281e+04,1.2600000e+04,-1.0105887e+02,8.5400781e+02,2.6154602e+01,8.6036407e+02
617,-1.1077625e+04,-3.2477281e+04,1.2600000e+04,-1.1536700e+02,8.4690680e+02,3.9928291e+01,8.5566052e+02
618,-8.0513203e+03,-3.2477281e+04,1.2600000e+04,-1.1282696e+02,7.9379126e+02,5.7864155e+01,8.0385492e+02
619,-5.0250176e+03,-3.2477281e+04,1.2600000e+04,-8.7942429e+01,7.5229120e+02,7.4068855e+01,7.6102704e+02
620,-1.9987129e+03,-3.2477281e+04,1.2600000e+04,-5.5865688e+01,7.6794385e+02,8.2427673e+01,7.7437268e+02
621,1.0275918e+03,-3.2477281e+04,1.2600000e+04,-1.1154282e+01,7.2597839e+02,7.5051804e+01,7.2993274e+02
622,4.0538965e+03,-3.2477281e+04,1.2600000e+04,2.7978954e+01,7.6267627e+02,6.9572227e+01,7.6635382e+02
623,7.0802012e+03,-3.2477281e+04,1.2600000e+04,6.2234489e+01,7.4829938e+02,5.6335438e+01,7.5299316e+02
624,1.0106506e+04,-3.2477281e+04,1.2600000e+04,1.0633565e+02,6.5003735e+02,1.9291145e+01,6.5895978e+02
625,1.3132807e+04,-3.2477281e+04,1.2600000e+04,1.1356435e+02,5.6326422e+02,-2.0395496e+01,5.7496039e+02
626,1.6159111e+04,-3.2477281e+04,1.2600000e+04,9.4155663e+01,5.3991431e+02,-5.6192314e+01,5.5093585e+02
627,1.9185416e+04,-3.2477281e+04,1.2600000e+04,6.3539890e+01,5.8840863e+02,-6.2018116e+01,5.9507001e+02
628,2.2211721e+04,-3.2477281e+04,1.2600000e+04,4.0562996e+01,6.6122083e+02,-4.5769215e+01,6.6404303e+02
629,2.5238025e+04,-3.2477281e+04,1.2600000e+04,5.2725891e+01,6.4850452e+02,-2.5324327e+01,6.5113702e+02
630,2.8264330e+04,-3.2477281e+04,1.2600000e+04,7.9141876e+01,6.0900232e+02,-2.1983572e+01,6.1451648e+02
631,3.1290635e+04,-3.2477281e+04,1.2600000e+04,1.0151346e+02,6.8463226e+02,-3.0867397e+01,6.9280524e+02
632,3.4316938e+04,-3.2477281e+04,1.2600000e+04,9.9785583e+01,6.9670868e+02,-4.0788391e+01,7.0499915e+02
633,3.7343242e+04,-3.2477281e+04,1.2600000e+04,8.6160782e+01,6.3605560e+02,-3.8076164e+01,6.4299316e+02
634,4.0369547e+04,-3.2477281e+04,1.2600000e+04,6.1260582e+01,5.4316534e+02,-3.3278008e+01,5.4762109e+02
635,4.3395852e+04,-3.2477281e+04,1.2600000e+04,1.0980349e+01,4.3929663e+02,-3.1141064e+01,4.4053589e+02
636,4.6422156e+04,-3.2477281e+04,1.2600000e+04,-7.8451508e+01,3.9345914e+02,-2.5700094e+01,4.0202640e+02
637,4.9448461e+04,-3.2477281e+04,1.2600000e+04,-2.0908804e+02,4.5366153e+02,-1.5134708e+01,4.9975558e+02
638,5.2474766e+04,-3.2477281e+04,1.2600000e+04,-2.8657794e+02,6.5922876e+02,-1.2449907e+01,7.1893286e+02
639,5.5501070e+04,-3.2477281e+04,1.2600000e+04,-2.5677237e+02,8.8808112e+02,-1.4747452e+01,9.2457428e+02
640,5.8527375e+04,-3.2477281e+04,1.2600000e+04,-1.8251718e+02,9.3366748e+02,-1.3092051e+01,9.5142987e+02
641,6.1553680e+04,-3.2477281e+04,1.2600000e+04,-1.2500555e+02,9.1914160e+02,-2.3023527e+01,9.2788885e+02
642,6.4579984e+04,-3.2477281e+04,1.2600000e+04,-7.9391640e+01,7.8189178e+02,-5.6712547e+01,7.8795569e+02
643,6.7606289e+04,-3.2477281e+04,1.2600000e+04,-8.4078346e+01,6.7961261e+02,-8.6766846e+01,6.9026874e+02
644,7.0632594e+04,-3.2477281e+04,1.2600000e+04,-7.8151772e+01,6.4517310e+02,-6.4035095e+01,6.5303638e+02
645,7.3658898e+04,-3.2477281e+04,1.2600000e+04,-4.1843262e+01,6.3006354e+02,-4.5127590e+01,6.3306195e+02
646,7.6685203e+04,-3.2477281e+04,1.2600000e+04,-1.7832737e+01,2.1937869e+02,-1.2964730e+01,2.2048380e+02
647,7.9711500e+04,-3.2477281e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
648,8.2737805e+04,-3.2477281e+04,1.2600000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
649,8.5764109e+04,-3.2477281e+04,1.2600000e+04,-2.1183254e+01,4.5307632e+02,-2.2255692e+01,4.5411694e+02
650,8.8790414e+04,-3.2477281e+04,1.2600000e+04,-1.4970445e+01,6.1639685e+02,-1.9822731e+01,6.1689716e+02
651,9.1816719e+04,-3.2477281e+04,1.2600000e+04,-7.2222092e+01,6.4979767e+02,-2.1256262e+01,6.5414441e+02
652,9.4843023e+04,-3.2477281e+04,1.2600000e+04,-1.3481419e+02,6.9412860e+02,-2.0944180e+01,7.0740936e+02
653,9.7869328e+04,-3.2477281e+04,1.2600000e+04,-1.5048233e+02,7.9390234e+02,-2.3490295e+01,8.0837964e+02
654,1.0089563e+05,-3.2477281e+04,1.2600000e+04,-1.2002543e+02,8.6821143e+02,-2.4955914e+01,8.7682379e+02
655,1.0392194e+05,-3.2477281e+04,1.2600000e+04,-7.7118088e+01,8.7121301e+02,-2.3680237e+01,8.7494006e+02
656,1.0694823e+05,-3.2477281e+04,1.2600000e+04,-3.0992077e+01,8.3467804e+02,-2.0948935e+01,8.3551587e+02
657,1.0997455e+05,-3.2477281e+04,1.2600000e+04,-1.5948133e+01,7.4505444e+02,-1.7602921e+01,7.4543298e+02
658,1.1300084e+05,-3.2477281e+04,1.2600000e+04,-3.4821172e+00,5.3384290e+02,-1.2419845e+01,5.3399872e+02
659,-2.6209146e+04,-2.9460414e+04,1.2600000e+04,-1.4230385e+01,5.2632697e+02,1.0315437e+00,5.2652032e+02
660,-2.3182842e+04,-2.9460414e+04,1.2600000e+04,-3.4541405e+01,7.5575580e+02,2.4453733e+00,7.5654871e+02
661,-2.0156539e+04,-2.9460414e+04,1.2600000e+04,-5.7119781e+01,8.5586523e+02,5.5582194e+00,8.5778717e+02
