Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
579,1.6159111e+04,-3.5494148e+04,1.1400000e+04,4.3572655e+01,3.4682657e+02,-7.9661232e+01,3.5851523e+02
580,1.9185416e+04,-3.5494148e+04,1.1400000e+04,8.8833494e+00,4.2491296e+02,-5.7323448e+01,4.2885419e+02
581,2.2211721e+04,-3.5494148e+04,1.1400000e+04,-1.3536553e+00,5.7841388e+02,-2.9401600e+00,5.7842297e+02
582,2.5238025e+04,-3.5494148e+04,1.1400000e+04,5.1074661e+01,6.1532379e+02,3.8234955e+01,6.1862256e+02
583,2.8264330e+04,-3.5494148e+04,1.1400000e+04,1.1164980e+02,5.9609943e+02,1.7254887e+01,6.0671075e+02
584,3.1290635e+04,-3.5494148e+04,1.1400000e+04,1.3324825e+02,6.1921179e+02,-3.0546852e+01,6.3412262e+02
585,3.4316938e+04,-3.5494148e+04,1.1400000e+04,1.2661487e+02,6.7761414e+02,-5.4268471e+01,6.9147473e+02
586,3.7343242e+04,-3.5494148e+04,1.1400000e+04,1.3445415e+02,6.1512378e+02,-5.8435501e+01,6.3235266e+02
587,4.0369547e+04,-3.5494148e+04,1.1400000e+04,9.5387848e+01,4.5525391e+02,-5.3242168e+01,4.6817700e+02
588,4.3395852e+04,-3.5494148e+04,1.1400000e+04,2.6487629e+01,3.3071750e+02,-3.9333324e+01,3.3409995e+02
589,4.6422156e+04,-3.5494148e+04,1.1400000e+04,-2.5787813e+01,1.8885373e+02,-1.1606644e+01,1.9095930e+02
590,4.9448461e+04,-3.5494148e+04,1.1400000e+04,-1.7162402e+02,1.8563449e+02,7.9573005e-01,2.5281535e+02
591,5.2474766e+04,-3.5494148e+04,1.1400000e+04,-2.5762665e+02,6.3621411e+02,-3.3410385e+01,6.8720898e+02
592,5.5501070e+04,-3.5494148e+04,1.1400000e+04,-2.0623141e+02,9.2276776e+02,-5.5942028e+01,9.4718591e+02
593,5.8527375e+04,-3.5494148e+04,1.1400000e+04,-1.4885121e+02,9.9355957e+02,-6.1788612e+01,1.0065461e+03
594,6.1553680e+04,-3.5494148e+04,1.1400000e+04,-1.1791292e+02,9.1147925e+02,-7.2846466e+01,9.2195691e+02
595,6.4579984e+04,-3.5494148e+04,1.1400000e+04,-8.1167252e+01,6.0371533e+02,-5.9089619e+01,6.1200647e+02
596,6.7606289e+04,-3.5494148e+04,1.1400000e+04,-8.4523407e+01,4.4138513e+02,-3.2544418e+01,4.5058203e+02
597,7.0632594e+04,-3.5494148e+04,1.1400000e+04,-6.9468582e+01,4.3463162e+02,-4.4099145e+00,4.4017041e+02
598,7.3658898e+04,-3.5494148e+04,1.1400000e+04,-1.0658292e+02,5.7410925e+02,2.2753006e+01,5.8436206e+02
599,7.6685203e+04,-3.5494148e+04,1.1400000e+04,-1.1052613e+02,3.8057452e+02,1.5295313e+01,3.9659418e+02
600,7.9711500e+04,-3.5494148e+04,1.1400000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
601,8.2737805e+04,-3.5494148e+04,1.1400000e+04,1.3667151e+02,1.2164996e+02,-2.2112144e+01,1.8430074e+02
602,8.5764109e+04,-3.5494148e+04,1.1400000e+04,1.9548871e+02,4.3470676e+02,-5.1900421e+01,4.7945746e+02
603,8.8790414e+04,-3.5494148e+04,1.1400000e+04,1.0017578e+02,4.8875800e+02,-4.1398327e+01,5.0063300e+02
604,9.1816719e+04,-3.5494148e+04,1.1400000e+04,-8.4050102e+01,4.8346649e+02,-1.9775833e+01,4.9111642e+02
605,9.4843023e+04,-3.5494148e+04,1.1400000e+04,-1.7277048e+02,6.4419446e+02,-1.1581425e+01,6.6706091e+02
606,9.7869328e+04,-3.5494148e+04,1.1400000e+04,-1.3775626e+02,7.5331213e+02,-1.1420389e+01,7.6588928e+02
607,1.0089563e+05,-3.5494148e+04,1.1400000e+04,-9.1087997e+01,8.6046307e+02,-1.6893082e+01,8.6543579e+02
608,1.0392194e+05,-3.5494148e+04,1.1400000e+04,-5.7759689e+01,8.6979779e+02,-2.0588133e+01,8.7195654e+02
609,1.0694823e+05,-3.5494148e+04,1.1400000e+04,-3.4797333e+01,8.5000500e+02,-2.2385229e+01,8.5101147e+02
610,1.0997455e+05,-3.5494148e+04,1.1400000e+04,-2.1046572e+01,7.8017737e+02,-2.0725224e+01,7.8073633e+02
611,1.1300084e+05,-3.5494148e+04,1.1400000e+04,-6.9966402e+00,5.8058905e+02,-1.8805183e+01,5.8093567e+02
612,-2.6209146e+04,-3.2477281e+04,1.1400000e+04,-1.9701761e+01,5.7068262e+02,2.5032213e+00,5.7102808e+02
613,-2.3182842e+04,-3.2477281e+04,1.1400000e+04,-3.5428841e+01,7.3095264e+02,4.3235340e+00,7.3182349e+02
614,-2.0156539e+04,-3.2477281e+04,1.1400000e+04,-5.6701050e+01,8.2103748e+02,7.8724937e+00,8.2303070e+02
615,-1.7130234e+04,-3.2477281e+04,1.1400000e+04,-8.4914581e+01,8.6752710e+02,1.6274124e+01,8.7182489e+02
616,-1.4103930e+04,-3.2477281e+04,1.1400000e+04,-1.0887933e+02,8.6314648e+02,2.9068882e+01,8.7047205e+02
617,-1.1077625e+04,-3.2477281e+04,1.1400000e+04,-1.1879320e+02,8.2446222e+02,4.2223518e+01,8.3404590e+02
618,-8.0513203e+03,-3.2477281e+04,1.1400000e+04,-1.1966502e+02,7.8224329e+02,6.2809719e+01,7.9383203e+02
619,-5.0250176e+03,-3.2477281e+04,1.1400000e+04,-9.1161255e+01,7.4176208e+02,8.2835991e+01,7.5191968e+02
620,-1.9987129e+03,-3.2477281e+04,1.1400000e+04,-5.6717777e+01,7.4219983e+02,8.7912308e+01,7.4953723e+02
621,1.0275918e+03,-3.2477281e+04,1.1400000e+04,-1.1875744e+01,7.2064905e+02,8.3572289e+01,7.2557593e+02
622,4.0538965e+03,-3.2477281e+04,1.1400000e+04,3.3799187e+01,7.3548254e+02,6.9850883e+01,7.3956476e+02
623,7.0802012e+03,-3.2477281e+04,1.1400000e+04,6.8715637e+01,7.0741022e+02,5.2497307e+01,7.1267596e+02
624,1.0106506e+04,-3.2477281e+04,1.1400000e+04,1.1652626e+02,6.2685803e+02,1.8782341e+01,6.3787317e+02
625,1.3132807e+04,-3.2477281e+04,1.1400000e+04,1.2615320e+02,4.6479825e+02,-3.6389675e+01,4.8298679e+02
626,1.6159111e+04,-3.2477281e+04,1.1400000e+04,9.1493431e+01,4.4487396e+02,-6.9854675e+01,4.5952536e+02
627,1.9185416e+04,-3.2477281e+04,1.1400000e+04,5.0023952e+01,5.2450909e+02,-7.1422264e+01,5.3170795e+02
628,2.2211721e+04,-3.2477281e+04,1.1400000e+04,3.2319782e+01,6.2033392e+02,-4.8939648e+01,6.2310016e+02
629,2.5238025e+04,-3.2477281e+04,1.1400000e+04,4.0683147e+01,5.6381177e+02,-1.6836111e+01,5.6552832e+02
630,2.8264330e+04,-3.2477281e+04,1.1400000e+04,7.2839783e+01,5.4192657e+02,-2.0770292e+01,5.4719415e+02
631,3.1290635e+04,-3.2477281e+04,1.1400000e+04,9.6365005e+01,6.3340631e+02,-2.8107735e+01,6.4131104e+02
632,3.4316938e+04,-3.2477281e+04,1.1400000e+04,9.6712303e+01,6.4581305e+02,-3.5722996e+01,6.5399078e+02
633,3.7343242e+04,-3.2477281e+04,1.1400000e+04,8.4273758e+01,6.0637933e+02,-3.5681625e+01,6.1324640e+02
634,4.0369547e+04,-3.2477281e+04,1.1400000e+04,5.7064312e+01,5.2270679e+02,-2.5066936e+01,5.2640961e+02
635,4.3395852e+04,-3.2477281e+04,1.1400000e+04,9.6323042e+00,4.3219299e+02,-1.5521181e+01,4.3257886e+02
636,4.6422156e+04,-3.2477281e+04,1.1400000e+04,-7.8396912e+01,3.8019861e+02,5.6584454e-01,3.8819760e+02
637,4.9448461e+04,-3.2477281e+04,1.1400000e+04,-2.1368369e+02,4.2357803e+02,8.8999710e+00,4.7450845e+02
638,5.2474766e+04,-3.2477281e+04,1.1400000e+04,-2.8703293e+02,6.6732715e+02,6.3191032e-01,7.2643915e+02
639,5.5501070e+04,-3.2477281e+04,1.1400000e+04,-2.5562865e+02,8.4676154e+02,-4.7155943e+00,8.8451874e+02
640,5.8527375e+04,-3.2477281e+04,1.1400000e+04,-1.7990602e+02,9.0783459e+02,-6.7790070e+00,9.2551379e+02
641,6.1553680e+04,-3.2477281e+04,1.1400000e+04,-1.0651584e+02,8.3929504e+02,-1.9445681e+01,8.4625049e+02
642,6.4579984e+04,-3.2477281e+04,1.1400000e+04,-4.4321636e+01,6.4352313e+02,-5.1303802e+01,6.4708466e+02
643,6.7606289e+04,-3.2477281e+04,1.1400000e+04,-5.1264515e+01,4.7041486e+02,-9.5531670e+01,4.8274683e+02
644,7.0632594e+04,-3.2477281e+04,1.1400000e+04,-6.2215855e+01,4.2742960e+02,-6.2179379e+01,4.3638647e+02
645,7.3658898e+04,-3.2477281e+04,1.1400000e+04,-6.2224846e+01,5.9632458e+02,-3.0955223e+01,6.0036084e+02
646,7.6685203e+04,-3.2477281e+04,1.1400000e+04,-1.9677711e+01,3.0945871e+02,-5.1939464e+00,3.1012720e+02
647,7.9711500e+04,-3.2477281e+04,1.1400000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
648,8.2737805e+04,-3.2477281e+04,1.1400000e+04,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00
649,8.5764109e+04,-3.2477281e+04,1.1400000e+04,-2.6885347e+01,4.4265195e+02,-8.0620060e+00,4.4354095e+02
650,8.8790414e+04,-3.2477281e+04,1.1400000e+04,-1.8077805e+01,5.9173102e+02,-1.0219784e+01,5.9209528e+02
651,9.1816719e+04,-3.2477281e+04,1.1400000e+04,-6.8076996e+01,6.2888074e+02,-1.3990077e+01,6.3270935e+02
652,9.4843023e+04,-3.2477281e+04,1.1400000e+04,-1.2931551e+02,6.6839716e+02,-1.9809086e+01,6.8107977e+02
653,9.7869328e+04,-3.2477281e+04,1.1400000e+04,-1.4158723e+02,7.3220764e+02,-2.2853760e+01,7.4612146e+02
654,1.0089563e+05,-3.2477281e+04,1.1400000e+04,-1.1117159e+02,8.1606329e+02,-2.4232195e+01,8.2395728e+02
655,1.0392194e+05,-3.2477281e+04,1.1400000e+04,-7.5086479e+01,8.3530762e+02,-2.5591442e+01,8.3906598e+02
656,1.0694823e+05,-3.2477281e+04,1.1400000e+04,-3.1781630e+01,8.1994720e+02,-2.2946428e+01,8.2088373e+02
657,1.0997455e+05,-3.2477281e+04,1.1400000e+04,-1.3490389e+01,7.4326062e+02,-1.9974689e+01,7.4365137e+02
658,1.1300084e+05,-3.2477281e+04,1.1400000e+04,-4.1210356e+00,5.3440454e+02,-1.3595599e+01,5.3459332e+02
659,-2.6209146e+04,-2.9460414e+04,1.1400000e+04,-1.4780209e+01,5.3789099e+02,8.9989215e-02,5.3809406e+02
660,-2.3182842e+04,-2.9460414e+04,1.1400000e+04,-3.4632004e+01,7.5104596e+02,1.7084734e+00,7.5184601e+02
661,-2.0156539e+04,-2.9460414e+04,1.1400000e+04,-5.7851135e+01,8.4560162e+02,5.8006673e+00,8.4759808e+02
662,-1.7130234e+04,-2.9460414e+04,1.1400000e+04,-8.7170685e+01,8.9607544e+02,1.3831726e+01,9.0041168e+02
663,-1.4103930e+04,-2.9460414e+04,1.1400000e+04,-1.1074065e+02,8.9148981e+02,2.4883686e+01,8.9868610e+02
664,-1.1077625e+04,-2.9460414e+04,1.1400000e+04,-1.2676805e+02,8.3497180e+02,3.9464996e+01,8.4546173e+02
665,-8.0513203e+03,-2.9460414e+04,1.1400000e+04,-1.2120868e+02,7.9724072e+02,6.3864052e+01,8.0892700e+02
666,-5.0250176e+03,-2.9460414e+04,1.1400000e+04,-9.2971024e+01,7.6365112e+02,8.6703400e+01,7.7416034e+02
667,-1.9987129e+03,-2.9460414e+04,1.1400000e+04,-4.6282200e+01,7.0575342e+02,1.0599644e+02,7.1516791e+02
668,1.0275918e+03,-2.9460414e+04,1.1400000e+04,-6.0418320e-01,7.1122131e+02,1.0539179e+02,7.1898785e+02
669,4.0538965e+03,-2.9460414e+04,1.1400000e+04,3.3449642e+01,6.9521533e+02,9.4158264e+01,7.0235962e+02
670,7.0802012e+03,-2.9460414e+04,1.1400000e+04,5.1807785e+01,6.6434180e+02,7.3091789e+01,6.7035547e+02
671,1.0106506e+04,-2.9460414e+04,1.1400000e+04,7.4456223e+01,5.7081122e+02,6.0814373e+01,5.7885016e+02
672,1.3132807e+04,-2.9460414e+04,1.1400000e+04,1.1100641e+02,4.8363092e+02,4.7660267e+01,4.9849051e+02
673,1.6159111e+04,-2.9460414e+04,1.1400000e+04,1.2564883e+02,4.6808609e+02,1.8737574e+01,4.8501889e+02
674,1.9185416e+04,-2.9460414e+04,1.1400000e+04,1.0557591e+02,5.3632904e+02,-2.5742559e+01,5.4722736e+02
675,2.2211721e+04,-2.9460414e+04,1.1400000e+04,8.3483452e+01,5.8919952e+02,-5.4732151e+01,5.9759619e+02
676,2.5238025e+04,-2.9460414e+04,1.1400000e+04,5.8467209e+01,5.6480481e+02,-6.1504490e+01,5.7114417e+02
677,2.8264330e+04,-2.9460414e+04,1.1400000e+04,4.1749237e+01,5.5182581e+02,-5.2262741e+01,5.5586523e+02
678,3.1290635e+04,-2.9460414e+04,1.1400000e+04,4.0823269e+01,6.2607483e+02,-3.8944069e+01,6.2861182e+02
679,3.4316938e+04,-2.9460414e+04,1.1400000e+04,4.6272160e+01,6.3839380e+02,-2.8532862e+01,6.4070422e+02
680,3.7343242e+04,-2.9460414e+04,1.1400000e+04,5.1897045e+01,6.0854382e+02,-1.7276058e+01,6.1099701e+02
681,4.0369547e+04,-2.9460414e+04,1.1400000e+04,4.2510838e+01,5.6164044e+02,-1.0551070e+01,5.6334576e+02
682,4.3395852e+04,-2.9460414e+04,1.1400000e+04,2.7387114e+00,5.0611365e+02,-6.7859917e+00,5.0616656e+02
683,4.6422156e+04,-2.9460414e+04,1.1400000e+04,-6.8776459e+01,5.2021283e+02,-5.0266514e+00,5.2476361e+02
684,4.9448461e+04,-2.9460414e+04,1.1400000e+04,-1.6056851e+02,5.9267059e+02,-3.9620075e+00,6.1404913e+02
685,5.2474766e+04,-2.9460414e+04,1.1400000e+04,-2.2035757e+02,7.0029999e+02,-7.6173925e-01,7.3415125e+02
686,5.5501070e+04,-2.9460414e+04,1.1400000e+04,-2.3731845e+02,8.3178467e+02,8.3637781e+00,8.6501776e+02
687,5.8527375e+04,-2.9460414e+04,1.1400000e+04,-2.0006366e+02,8.6820630e+02,2.5561737e+01,8.9132544e+02
688,6.1553680e+04,-2.9460414e+04,1.1400000e+04,-1.2154564e+02,7.5677667e+02,4.1624554e+01,7.6760461e+02
689,6.4579984e+04,-2.9460414e+04,1.1400000e+04,-4.2877827e+01,6.4006714e+02,1.1704707e+01,6.4160846e+02
690,6.7606289e+04,-2.9460414e+04,1.1400000e+04,-2.6010048e+01,6.0269226e+02,-3.6910172e+01,6.0438141e+02
691,7.0632594e+04,-2.9460414e+04,1.1400000e+04,-3.5414082e+01,4.8906628e+02,-6.3183960e+01,4.9440085e+02
692,7.3658898e+04,-2.9460414e+04,1.1400000e+04,-9.4443130e-01,6.0914844e+02,-4.5570503e+01,6.1085138e+02
693,7.6685203e+04,-2.9460414e+04,1.1400000e+04,6.3983837e+01,3.5404956e+02,-2.3054062e+01,3.6052255e+02
694,7.9711500e+04,-2.9460414e+04,1.1400000e+04,1.4716764e+01,8.0910721e+01,-6.2745743e+00,8.2477257e+01
695,8.2737805e+04,-2.9460414e+04,1.1400000e+04,-1.0659028e+02,1.8385564e+02,8.9438343e+00,2.1270724e+02
696,8.5764109e+04,-2.9460414e+04,1.1400000e+04,-1.1103082e+02,4.4755127e+02,2.5021566e+01,4.6179657e+02
697,8.8790414e+04,-2.9460414e+04,1.1400000e+04,-7.6857323e+01,5.8200317e+02,2.0664150e+01,5.8741956e+02
698,9.1816719e+04,-2.9460414e+04,1.1400000e+04,-7.7777359e+01,6.3545129e+02,5.6901574e+00,6.4021875e+02
699,9.4843023e+04,-2.9460414e+04,1.1400000e+04,-1.1452658e+02,6.8907739e+02,-1.1220621e+01,6.9862000e+02
700,9.7869328e+04,-2.9460414e+04,1.1400000e+04,-1.3533350e+02,7.2120581e+02,-2.2451792e+01,7.3413690e+02
701,1.0089563e+05,-2.9460414e+04,1.1400000e+04,-1.1015732e+02,7.2873309e+02,-2.4361567e+01,7.3741443e+02
702,1.0392194e+05,-2.9460414e+04,1.1400000e+04,-6.9400703e+01,7.4842932e+02,-2.2504244e+01,7.5197693e+02
703,1.0694823e+05,-2.9460414e+04,1.1400000e+04,-2.2930811e+01,7.7814868e+02,-2.0812763e+01,7.7876465e+02
704,1.0997455e+05,-2.9460414e+04,1.1400000e+04,-2.9971354e+00,7.2410553e+02,-1.6674025e+01,7.2430365e+02
705,1.1300084e+05,-2.9460414e+04,1.1400000e+04,4.5143409e+00,5.1039590e+02,-1.1075326e+01,5.1053601e+02
706,-2.6209146e+04,-2.6443543e+04,1.1400000e+04,-1.2973792e+01,5.5768927e+02,-1.6281350e+00,5.5784253e+02
707,-2.3182842e+04,-2.6443543e+04,1.1400000e+04,-2.7846569e+01,7.6682605e+02,-1.1120782e+00,7.6733234e+02
708,-2.0156539e+04,-2.6443543e+04,1.1400000e+04,-5.0787117e+01,8.7925720e+02,3.9439373e+00,8.8073157e+02
709,-1.7130234e+04,-2.6443543e+04,1.1400000e+04,-8.0784027e+01,9.2500708e+02,1.1448933e+01,9.2859851e+02
710,-1.4103930e+04,-2.6443543e+04,1.1400000e+04,-1.0843200e+02,8.9732831e+02,1.9819435e+01,9.0407324e+02
711,-1.1077625e+04,-2.6443543e+04,1.1400000e+04,-1.2052663e+02,8.5152893e+02,3.0668736e+01,8.6056305e+02
712,-8.0513203e+03,-2.6443543e+04,1.1400000e+04,-1.2727948e+02,7.6202460e+02,5.5577354e+01,7.7457758e+02
713,-5.0250176e+03,-2.6443543e+04,1.1400000e+04,-1.0596927e+02,7.3657648e+02,8.6920387e+01,7.4921930e+02
714,-1.9987129e+03,-2.6443543e+04,1.1400000e+04,-4.6070625e+01,6.6648199e+02,1.0851485e+02,6.7682806e+02
715,1.0275918e+03,-2.6443543e+04,1.1400000e+04,1.6147387e+01,6.7439685e+02,1.0681283e+02,6.8299402e+02
716,4.0538965e+03,-2.6443543e+04,1.1400000e+04,4.9003929e+01,6.9893298e+02,9.1632530e+01,7.0661530e+02
717,7.0802012e+03,-2.6443543e+04,1.1400000e+04,4.3744823e+01,6.8413397e+02,8.3153069e+01,6.9055585e+02
718,1.0106506e+04,-2.6443543e+04,1.1400000e+04,2.4941696e+01,4.5872192e+02,7.9688393e+01,4.6625970e+02
719,1.3132807e+04,-2.6443543e+04,1.1400000e+04,4.0581577e+01,3.5647256e+02,8.6713730e+01,3.6910544e+02
720,1.6159111e+04,-2.6443543e+04,1.1400000e+04,7.3787407e+01,3.7892050e+02,7.5065125e+01,3.9326846e+02
721,1.9185416e+04,-2.6443543e+04,1.1400000e+04,9.0763847e+01,4.5367175e+02,1.7221455e+01,4.6298242e+02
722,2.2211721e+04,-2.6443543e+04,1.1400000e+04,8.4798782e+01,5.8157715e+02,-3.0126125e+01,5.8849841e+02
723,2.5238025e+04,-2.6443543e+04,1.1400000e+04,5.1792858e+01,6.1547046e+02,-4.8825077e+01,6.1957263e+02
724,2.8264330e+04,-2.6443543e+04,1.1400000e+04,8.2364264e+00,5.9172437e+02,-4.1740280e+01,5.9325189e+02
725,3.1290635e+04,-2.6443543e+04,1.1400000e+04,-1.9558960e+00,6.2439868e+02,-2.4594553e+01,6.2488593e+02
726,3.4316938e+04,-2.6443543e+04,1.1400000e+04,1.1831879e+01,6.3051782e+02,-1.0898723e+01,6.3072302e+02
727,3.7343242e+04,-2.6443543e+04,1.1400000e+04,2.5217037e+01,5.7392908e+02,2.8638368e+00,5.7448993e+02
728,4.0369547e+04,-2.6443543e+04,1.1400000e+04,3.4351040e+01,5.4739697e+02,9.7891979e+00,5.4856110e+02
729,4.3395852e+04,-2.6443543e+04,1.1400000e+04,2.7058310e+01,5.2854700e+02,7.0416651e+00,5.2928601e+02
730,4.6422156e+04,-2.6443543e+04,1.1400000e+04,-2.0363325e+01,5.7064575e+02,-1.1107375e+01,5.7111694e+02
731,4.9448461e+04,-2.6443543e+04,1.1400000e+04,-8.8509026e+01,6.5577277e+02,-1.4791636e+01,6.6188409e+02
732,5.2474766e+04,-2.6443543e+04,1.1400000e+04,-1.4409624e+02,7.2972662e+02,-1.9732342e+01,7.4407935e+02
733,5.5501070e+04,-2.6443543e+04,1.1400000e+04,-1.8100095e+02,8.1335388e+02,-1.5913187e+01,8.3340216e+02
734,5.8527375e+04,-2.6443543e+04,1.1400000e+04,-1.7164136e+02,8.0316431e+02,2.7201643e+00,8.2130444e+02
735,6.1553680e+04,-2.6443543e+04,1.1400000e+04,-1.1264040e+02,6.3175104e+02,2.1840422e+01,6.4208588e+02
736,6.4579984e+04,-2.6443543e+04,1.1400000e+04,-5.3226543e+01,5.5246710e+02,1.8465940e+01,5.5533228e+02
737,6.7606289e+04,-2.6443543e+04,1.1400000e+04,-2.4054852e+01,5.9453497e+02,-1.5556782e+01,5.9522473e+02
738,7.0632594e+04,-2.6443543e+04,1.1400000e+04,-4.1793930e+01,6.2442896e+02,-3.0993076e+01,6.2659302e+02
739,7.3658898e+04,-2.6443543e+04,1.1400000e+04,-5.6673679e+01,6.1903351e+02,-3.3815140e+01,6.2254144e+02
740,7.6685203e+04,-2.6443543e+04,1.1400000e+04,-2.9597176e+01,4.1741956e+02,-1.9572540e+01,4.1892499e+02
741,7.9711500e+04,-2.6443543e+04,1.1400000e+04,-3.4067802e+01,2.2972012e+02,-2.3442576e+00,2.3224437e+02
742,8.2737805e+04,-2.6443543e+04,1.1400000e+04,-5.8661400e+01,2.6193707e+02,1.7800570e+01,2.6901495e+02
743,8.5764109e+04,-2.6443543e+04,1.1400000e+04,-6.8133606e+01,4.4345050e+02,4.0701241e+01,4.5049652e+02
744,8.8790414e+04,-2.6443543e+04,1.1400000e+04,-7.6401787e+01,5.7015729e+02,3.1081684e+01,5.7609253e+02
745,9.1816719e+04,-2.6443543e+04,1.1400000e+04,-1.0128297e+02,6.5753760e+02,1.4059347e+01,6.6544092e+02
746,9.4843023e+04,-2.6443543e+04,1.1400000e+04,-1.3118860e+02,6.9516785e+02,-3.3657255e+00,7.0744617e+02
747,9.7869328e+04,-2.6443543e+04,1.1400000e+04,-1.4412244e+02,6.9963422e+02,-1.0917065e+01,7.1440778e+02
748,1.0089563e+05,-2.6443543e+04,1.1400000e+04,-9.8762314e+01,6.6873047e+02,-1.5291844e+01,6.7615698e+02
749,1.0392194e+05,-2.6443543e+04,1.1400000e+04,-3.7291012e+01,6.9284106e+02,-1.5737456e+01,6.9402234e+02
750,1.0694823e+05,-2.6443543e+04,1.1400000e+04,1.8328995e+01,7.8157245e+02,-1.3527754e+01,7.8190436e+02
751,1.0997455e+05,-2.6443543e+04,1.1400000e+04,3.3362099e+01,7.2973706e+02,-1.3513214e+01,7.3062427e+02
752,1.1300084e+05,-2.6443543e+04,1.1400000e+04,2.4803825e+01,5.4129895e+02,-1.0236092e+01,5.4196362e+02
753,-2.6209146e+04,-2.3426676e+04,1.1400000e+04,-9.5105057e+00,5.4344238e+02,-1.6163507e+00,5.4352802e+02
754,-2.3182842e+04,-2.3426676e+04,1.1400000e+04,-2.4808058e+01,7.9257532e+02,-6.3101387e-01,7.9296368e+02
755,-2.0156539e+04,-2.3426676e+04,1.1400000e+04,-4.2479874e+01,9.0061743e+02,4.8377376e+00,9.0163165e+02
756,-1.7130234e+04,-2.3426676e+04,1.1400000e+04,-6.7290596e+01,9.4538055e+02,1.2198996e+01,9.4785083e+02
757,-1.4103930e+04,-2.3426676e+04,1.1400000e+04,-8.5077263e+01,9.1885614e+02,1.6708380e+01,9.2293768e+02
758,-1.1077625e+04,-2.3426676e+04,1.1400000e+04,-1.0443215e+02,8.8407855e+02,2.6701519e+01,8.9062561e+02
759,-8.0513203e+03,-2.3426676e+04,1.1400000e+04,-1.1629699e+02,7.8745044e+02,4.5268562e+01,7.9727814e+02
760,-5.0250176e+03,-2.3426676e+04,1.1400000e+04,-1.0064074e+02,6.4514221e+02,8.2596581e+01,6.5814832e+02
761,-1.9987129e+03,-2.3426676e+04,1.1400000e+04,-3.1789469e+01,5.2491943e+02,1.2008357e+02,5.3941730e+02
762,1.0275918e+03,-2.3426676e+04,1.1400000e+04,3.7854240e+01,5.3089410e+02,1.1040417e+02,5.4357208e+02
763,4.0538965e+03,-2.3426676e+04,1.1400000e+04,7.7004143e+01,6.1445221e+02,7.0509827e+01,6.2325983e+02
764,7.0802012e+03,-2.3426676e+04,1.1400000e+04,5.7149208e+01,7.1561823e+02,6.4351944e+01,7.2077502e+02
765,1.0106506e+04,-2.3426676e+04,1.1400000e+04,4.4596569e+01,4.7130405e+02,4.9568775e+01,4.7599728e+02
766,1.3132807e+04,-2.3426676e+04,1.1400000e+04,2.3507860e+01,3.5662119e+02,2.8761349e+01,3.5855057e+02
767,1.6159111e+04,-2.3426676e+04,1.1400000e+04,3.0702375e+01,3.5431021e+02,2.3992016e+01,3.5644632e+02
768,1.9185416e+04,-2.3426676e+04,1.1400000e+04,3.2729874e+01,4.1969836e+02,5.2643099e+00,4.2100555e+02
769,2.2211721e+04,-2.3426676e+04,1.1400000e+04,1.6957029e+01,6.0020563e+02,-3.2511375e+00,6.0045392e+02
770,2.5238025e+04,-2.3426676e+04,1.1400000e+04,-2.9198718e-01,6.6714136e+02,-1.1538953e+01,6.6724121e+02
771,2.8264330e+04,-2.3426676e+04,1.1400000e+04,-2.2386456e+01,6.5204028e+02,-5.0087404e+00,6.5244373e+02
772,3.1290635e+04,-2.3426676e+04,1.1400000e+04,-2.8543064e+01,6.3377899e+02,6.3077631e+00,6.3445276e+02
773,3.4316938e+04,-2.3426676e+04,1.1400000e+04,-2.1938532e+01,5.9611908e+02,1.4444338e+01,5.9669751e+02
774,3.7343242e+04,-2.3426676e+04,1.1400000e+04,-1.8495843e-03,5.3909131e+02,2.4481438e+01,5.3964691e+02
775,4.0369547e+04,-2.3426676e+04,1.1400000e+04,2.4090534e+01,4.8978391e+02,3.8393845e+01,4.9187674e+02
776,4.3395852e+04,-2.3426676e+04,1.1400000e+04,4.0890347e+01,4.9310861e+02,4.0863590e+01,4.9648560e+02
777,4.6422156e+04,-2.3426676e+04,1.1400000e+04,3.1796499e+01,5.8822815e+02,2.3538540e+01,5.8955701e+02
778,4.9448461e+04,-2.3426676e+04,1.1400000e+04,-9.7057714e+00,6.9582440e+02,-7.1943064e+00,6.9592926e+02
779,5.2474766e+04,-2.3426676e+04,1.1400000e+04,-6.6879196e+01,7.4391400e+02,-2.7500103e+01,7.4742029e+02
780,5.5501070e+04,-2.3426676e+04,1.1400000e+04,-9.9014954e+01,7.9028802e+02,-3.8817875e+01,7.9741205e+02
781,5.8527375e+04,-2.3426676e+04,1.1400000e+04,-1.2377570e+02,7.5053137e+02,-5.4944145e+01,7.6265106e+02
782,6.1553680e+04,-2.3426676e+04,1.1400000e+04,-1.0346473e+02,5.8092096e+02,-5.0217865e+01,5.9219586e+02
783,6.4579984e+04,-2.3426676e+04,1.1400000e+04,-7.4495094e+01,4.7372479e+02,-4.0428329e+01,4.8124750e+02
784,6.7606289e+04,-2.3426676e+04,1.1400000e+04,-4.6033676e+01,5.7310077e+02,-2.1031296e+01,5.7533112e+02
