Length Units,centimeter
Node,X(cm),Y(cm),Z(cm),VX(cm/s),VY(cm/s),VZ(cm/s),(1) 속도 크기 - cm/s
440,2.2211721e+04,-4.4544754e+04,1.6100000e+04,1.9244690e+01,7.1723395e+02,3.9049610e+01,7.1855396e+02
441,2.5238025e+04,-4.4544754e+04,1.6100000e+04,8.1705847e+00,7.5467834e+02,2.4313988e+01,7.5511414e+02
442,2.8264330e+04,-4.4544754e+04,1.6100000e+04,-3.6322895e+01,7.9732678e+02,9.7906179e+00,7.9821381e+02
443,3.1290635e+04,-4.4544754e+04,1.6100000e+04,-8.5503746e+01,8.6295575e+02,6.9062090e+00,8.6720886e+02
444,3.4316938e+04,-4.4544754e+04,1.6100000e+04,-1.4688727e+02,8.4014417e+02,1.3182473e+01,8.5298993e+02
445,3.7343242e+04,-4.4544754e+04,1.6100000e+04,-1.5289412e+02,5.6766644e+02,2.5332441e+01,5.8844159e+02
446,4.0369547e+04,-4.4544754e+04,1.6100000e+04,-1.3538767e+01,8.4684189e+01,1.6967537e+01,8.7422005e+01
447,4.3395852e+04,-4.4544754e+04,1.6100000e+04,-6.8157811e+00,2.8995026e+01,1.0730327e+01,3.1659222e+01
448,4.6422156e+04,-4.4544754e+04,1.6100000e+04,-8.4783964e+00,2.3216785e+02,5.9004951e+01,2.3969852e+02
449,4.9448461e+04,-4.4544754e+04,1.6100000e+04,1.1337605e+00,6.1804730e+02,6.2103439e+01,6.2116071e+02
450,5.2474766e+04,-4.4544754e+04,1.6100000e+04,5.6279072e+01,7.9221960e+02,2.1325619e+01,7.9450238e+02
451,5.5501070e+04,-4.4544754e+04,1.6100000e+04,-9.8220158e+00,9.2992120e+02,5.8543668e+00,9.2999152e+02
452,5.8527375e+04,-4.4544754e+04,1.6100000e+04,-7.0295204e+01,9.1359247e+02,5.9281554e+00,9.1631201e+02
453,6.1553680e+04,-4.4544754e+04,1.6100000e+04,-1.2531988e+02,9.0877893e+02,1.1461605e+01,9.1745056e+02
454,6.4579984e+04,-4.4544754e+04,1.6100000e+04,-1.4423528e+02,8.8274280e+02,2.1669224e+01,8.9471124e+02
455,6.7606289e+04,-4.4544754e+04,1.6100000e+04,-1.3656424e+02,8.1143341e+02,2.5546379e+01,8.2324152e+02
456,7.0632594e+04,-4.4544754e+04,1.6100000e+04,-1.2616094e+02,7.8040289e+02,3.3459023e+01,7.9124255e+02
457,7.3658898e+04,-4.4544754e+04,1.6100000e+04,-1.0767667e+02,7.4204645e+02,3.9919441e+01,7.5088000e+02
458,7.6685203e+04,-4.4544754e+04,1.6100000e+04,-8.1066788e+01,7.4067303e+02,5.3713776e+01,7.4702985e+02
459,7.9711500e+04,-4.4544754e+04,1.6100000e+04,-3.2335320e+01,7.0007660e+02,6.4098274e+01,7.0374811e+02
460,8.2737805e+04,-4.4544754e+04,1.6100000e+04,-6.2689953e+00,7.2009021e+02,6.8231628e+01,7.2334277e+02
461,8.5764109e+04,-4.4544754e+04,1.6100000e+04,-9.1260135e-02,5.6613690e+02,8.1739136e+01,5.7200726e+02
462,8.8790414e+04,-4.4544754e+04,1.6100000e+04,3.1609890e+01,2.9536508e+02,8.3315849e+01,3.0851459e+02
463,9.1816719e+04,-4.4544754e+04,1.6100000e+04,6.6494026e+01,3.2216467e+02,8.5511383e+01,3.3988782e+02
464,9.4843023e+04,-4.4544754e+04,1.6100000e+04,1.5783463e+02,6.0794208e+02,4.9192165e+01,6.3002002e+02
465,9.7869328e+04,-4.4544754e+04,1.6100000e+04,1.2828212e+02,8.0172351e+02,1.5430271e+01,8.1206830e+02
466,1.0089563e+05,-4.4544754e+04,1.6100000e+04,8.2798691e+01,8.3649017e+02,1.4041965e+00,8.4057922e+02
467,1.0392194e+05,-4.4544754e+04,1.6100000e+04,5.5116600e+01,8.7938708e+02,-5.7406549e+00,8.8113129e+02
468,1.0694823e+05,-4.4544754e+04,1.6100000e+04,2.5436407e+01,8.6531305e+02,-1.3941766e+01,8.6579907e+02
469,1.0997455e+05,-4.4544754e+04,1.6100000e+04,3.2573431e+00,7.6265143e+02,-1.1008715e+01,7.6273785e+02
470,1.1300084e+05,-4.4544754e+04,1.6100000e+04,-1.1593924e+00,5.2424933e+02,-4.7636280e+00,5.2427222e+02
471,-2.6209146e+04,-4.1527883e+04,1.6100000e+04,-5.0722570e+00,3.7995892e+02,8.9390880e-01,3.7999384e+02
472,-2.3182842e+04,-4.1527883e+04,1.6100000e+04,-1.6263506e+01,5.9865656e+02,3.7690907e+00,5.9888928e+02
473,-2.0156539e+04,-4.1527883e+04,1.6100000e+04,-2.5739353e+01,6.4603223e+02,5.7899685e+00,6.4657068e+02
474,-1.7130234e+04,-4.1527883e+04,1.6100000e+04,-3.7567844e+01,6.2994775e+02,8.6438379e+00,6.3112616e+02
475,-1.4103930e+04,-4.1527883e+04,1.6100000e+04,-5.2628311e+01,6.4083044e+02,1.3036036e+01,6.4312000e+02
476,-1.1077625e+04,-4.1527883e+04,1.6100000e+04,-6.4372475e+01,6.2672961e+02,1.6189831e+01,6.3023480e+02
477,-8.0513203e+03,-4.1527883e+04,1.6100000e+04,-7.8729134e+01,6.7367090e+02,2.0078569e+01,6.7855280e+02
478,-5.0250176e+03,-4.1527883e+04,1.6100000e+04,-7.3537827e+01,6.0948145e+02,1.9296234e+01,6.1420502e+02
479,-1.9987129e+03,-4.1527883e+04,1.6100000e+04,-7.5379173e+01,6.3649530e+02,2.3309256e+01,6.4136700e+02
480,1.0275918e+03,-4.1527883e+04,1.6100000e+04,-6.5045456e+01,6.2546667e+02,2.2759892e+01,6.2925153e+02
481,4.0538965e+03,-4.1527883e+04,1.6100000e+04,-5.7949699e+01,6.2620154e+02,2.4466614e+01,6.2935297e+02
482,7.0802012e+03,-4.1527883e+04,1.6100000e+04,-6.1597404e+01,6.6984229e+02,2.9373331e+01,6.7330951e+02
483,1.0106506e+04,-4.1527883e+04,1.6100000e+04,-5.2214809e+01,6.7536554e+02,3.6640167e+01,6.7837122e+02
484,1.3132807e+04,-4.1527883e+04,1.6100000e+04,-2.3990133e+01,6.6937183e+02,4.9641518e+01,6.7163867e+02
485,1.6159111e+04,-4.1527883e+04,1.6100000e+04,4.9190760e-01,6.6772559e+02,5.9781792e+01,6.7039661e+02
486,1.9185416e+04,-4.1527883e+04,1.6100000e+04,2.7953257e+01,6.9033344e+02,5.1858524e+01,6.9284265e+02
487,2.2211721e+04,-4.1527883e+04,1.6100000e+04,5.2004990e+01,7.4834753e+02,3.1854586e+01,7.5082837e+02
488,2.5238025e+04,-4.1527883e+04,1.6100000e+04,5.6833427e+01,7.8405090e+02,8.1942091e+00,7.8615076e+02
489,2.8264330e+04,-4.1527883e+04,1.6100000e+04,2.6298582e+01,8.1459985e+02,-2.3446381e+01,8.1536145e+02
490,3.1290635e+04,-4.1527883e+04,1.6100000e+04,4.2757812e+00,8.6609833e+02,-3.7573921e+01,8.6692352e+02
491,3.4316938e+04,-4.1527883e+04,1.6100000e+04,3.1758118e+00,8.5521069e+02,-3.6348515e+01,8.5598865e+02
492,3.7343242e+04,-4.1527883e+04,1.6100000e+04,2.7137976e+01,4.6684094e+02,-3.7096931e+01,4.6909821e+02
493,4.0369547e+04,-4.1527883e+04,1.6100000e+04,-3.8835077e+00,2.5681950e+01,-7.0793800e+00,2.6921400e+01
494,4.3395852e+04,-4.1527883e+04,1.6100000e+04,-6.4520736e+00,2.7188169e+01,-3.7764871e+00,2.8197298e+01
495,4.6422156e+04,-4.1527883e+04,1.6100000e+04,-1.3159540e+02,3.3432813e+02,2.6646851e+01,3.6028143e+02
496,4.9448461e+04,-4.1527883e+04,1.6100000e+04,-5.9145817e+01,4.1369220e+02,1.0337016e+02,4.3049374e+02
497,5.2474766e+04,-4.1527883e+04,1.6100000e+04,1.7869492e+01,6.7372272e+02,4.1943344e+01,6.7526355e+02
498,5.5501070e+04,-4.1527883e+04,1.6100000e+04,-4.4062508e+01,9.4609906e+02,4.2062578e+00,9.4713391e+02
499,5.8527375e+04,-4.1527883e+04,1.6100000e+04,-9.7062149e+01,9.4406641e+02,-7.0096507e+00,9.4906879e+02
500,6.1553680e+04,-4.1527883e+04,1.6100000e+04,-1.4128458e+02,9.4395288e+02,4.3093510e+00,9.5447729e+02
501,6.4579984e+04,-4.1527883e+04,1.6100000e+04,-1.6924539e+02,9.3428033e+02,2.3298784e+01,9.4977185e+02
502,6.7606289e+04,-4.1527883e+04,1.6100000e+04,-1.5186696e+02,8.4411249e+02,4.2862492e+01,8.5873547e+02
503,7.0632594e+04,-4.1527883e+04,1.6100000e+04,-1.4248526e+02,8.2710815e+02,5.0125381e+01,8.4078680e+02
504,7.3658898e+04,-4.1527883e+04,1.6100000e+04,-1.2728300e+02,7.9737097e+02,5.8214493e+01,8.0956183e+02
505,7.6685203e+04,-4.1527883e+04,1.6100000e+04,-8.9678360e+01,7.4129846e+02,5.7895760e+01,7.4894427e+02
506,7.9711500e+04,-4.1527883e+04,1.6100000e+04,-7.7467184e+00,6.7923376e+02,5.3107864e+01,6.8135083e+02
507,8.2737805e+04,-4.1527883e+04,1.6100000e+04,7.2508438e+01,6.9893365e+02,4.1920944e+01,7.0393402e+02
508,8.5764109e+04,-4.1527883e+04,1.6100000e+04,7.9389175e+01,4.6036771e+02,2.9287197e+01,4.6807990e+02
509,8.8790414e+04,-4.1527883e+04,1.6100000e+04,6.0218773e+01,2.7547363e+02,1.1816018e+01,2.8222620e+02
510,9.1816719e+04,-4.1527883e+04,1.6100000e+04,4.0679863e+01,2.7450446e+02,-1.4221889e+01,2.7786655e+02
511,9.4843023e+04,-4.1527883e+04,1.6100000e+04,1.9963242e+01,4.7340836e+02,-1.9894012e+01,4.7424652e+02
512,9.7869328e+04,-4.1527883e+04,1.6100000e+04,2.4753983e+01,7.8987860e+02,-8.5796318e+00,7.9031293e+02
513,1.0089563e+05,-4.1527883e+04,1.6100000e+04,2.2923130e+01,8.8616388e+02,-1.0824614e+01,8.8652643e+02
514,1.0392194e+05,-4.1527883e+04,1.6100000e+04,1.4383593e+01,8.8846613e+02,-2.6592800e+01,8.8898041e+02
515,1.0694823e+05,-4.1527883e+04,1.6100000e+04,-4.7140765e-01,8.6790967e+02,-2.8305361e+01,8.6837128e+02
516,1.0997455e+05,-4.1527883e+04,1.6100000e+04,-9.1200342e+00,7.5448700e+02,-2.0866402e+01,7.5483063e+02
517,1.1300084e+05,-4.1527883e+04,1.6100000e+04,-3.9782062e+00,5.1051306e+02,-1.0707824e+01,5.1064084e+02
518,-2.6209146e+04,-3.8511016e+04,1.6100000e+04,-6.8545332e+00,3.8665454e+02,2.8918962e+00,3.8672610e+02
519,-2.3182842e+04,-3.8511016e+04,1.6100000e+04,-1.9849075e+01,5.8132666e+02,4.9819384e+00,5.8168677e+02
520,-2.0156539e+04,-3.8511016e+04,1.6100000e+04,-3.4885048e+01,6.6187659e+02,6.8809114e+00,6.6283099e+02
521,-1.7130234e+04,-3.8511016e+04,1.6100000e+04,-5.2082375e+01,6.9443518e+02,1.2206757e+01,6.9649249e+02
522,-1.4103930e+04,-3.8511016e+04,1.6100000e+04,-6.1508095e+01,6.6465076e+02,1.4107882e+01,6.6763983e+02
523,-1.1077625e+04,-3.8511016e+04,1.6100000e+04,-7.0304024e+01,6.4972247e+02,1.8890318e+01,6.5378802e+02
524,-8.0513203e+03,-3.8511016e+04,1.6100000e+04,-7.3406204e+01,6.4942865e+02,2.0795326e+01,6.5389484e+02
525,-5.0250176e+03,-3.8511016e+04,1.6100000e+04,-7.4263451e+01,6.7115613e+02,2.9760841e+01,6.7590778e+02
526,-1.9987129e+03,-3.8511016e+04,1.6100000e+04,-6.2472649e+01,6.3530255e+02,2.9870533e+01,6.3906531e+02
527,1.0275918e+03,-3.8511016e+04,1.6100000e+04,-4.4523762e+01,6.4473962e+02,3.2815224e+01,6.4710773e+02
528,4.0538965e+03,-3.8511016e+04,1.6100000e+04,-3.0034473e+01,6.6941638e+02,2.8718151e+01,6.7070490e+02
529,7.0802012e+03,-3.8511016e+04,1.6100000e+04,-1.2297635e+01,6.8572424e+02,2.4982323e+01,6.8628937e+02
530,1.0106506e+04,-3.8511016e+04,1.6100000e+04,1.7654017e+00,6.5385443e+02,1.6651657e+01,6.5406885e+02
531,1.3132807e+04,-3.8511016e+04,1.6100000e+04,1.7551920e+01,6.4081372e+02,1.3561230e+01,6.4119745e+02
532,1.6159111e+04,-3.8511016e+04,1.6100000e+04,3.3088154e+01,6.6012006e+02,9.7875147e+00,6.6102124e+02
533,1.9185416e+04,-3.8511016e+04,1.6100000e+04,4.6701027e+01,6.9648950e+02,1.0555925e+01,6.9813324e+02
534,2.2211721e+04,-3.8511016e+04,1.6100000e+04,6.5353218e+01,7.3763086e+02,1.3615916e+01,7.4064551e+02
535,2.5238025e+04,-3.8511016e+04,1.6100000e+04,7.7166367e+01,7.7674524e+02,-3.6264105e+00,7.8057733e+02
536,2.8264330e+04,-3.8511016e+04,1.6100000e+04,7.3536209e+01,8.1187128e+02,-2.6219355e+01,8.1561633e+02
537,3.1290635e+04,-3.8511016e+04,1.6100000e+04,6.9136520e+01,7.8166541e+02,-5.3035110e+01,7.8650714e+02
538,3.4316938e+04,-3.8511016e+04,1.6100000e+04,9.7928543e+01,7.7559039e+02,-6.3888580e+01,7.8435461e+02
539,3.7343242e+04,-3.8511016e+04,1.6100000e+04,1.2822629e+02,5.7596136e+02,-9.2324417e+01,5.9724139e+02
540,4.0369547e+04,-3.8511016e+04,1.6100000e+04,3.0078978e+01,3.9232498e+02,-1.4827905e+02,4.2048819e+02
541,4.3395852e+04,-3.8511016e+04,1.6100000e+04,-8.9144974e+01,2.5392279e+02,-1.1612577e+02,2.9310205e+02
542,4.6422156e+04,-3.8511016e+04,1.6100000e+04,-1.1393419e+02,3.3155331e+02,-5.6550339e+01,3.5511484e+02
543,4.9448461e+04,-3.8511016e+04,1.6100000e+04,-8.8602402e+01,3.4535416e+02,5.0405946e+00,3.5657437e+02
544,5.2474766e+04,-3.8511016e+04,1.6100000e+04,-8.8122650e+01,6.1070435e+02,1.0758763e+01,6.1712329e+02
545,5.5501070e+04,-3.8511016e+04,1.6100000e+04,-1.1521214e+02,9.6417676e+02,-1.0450373e+01,9.7109210e+02
546,5.8527375e+04,-3.8511016e+04,1.6100000e+04,-1.2253189e+02,9.4714026e+02,-1.8692970e+01,9.5521631e+02
547,6.1553680e+04,-3.8511016e+04,1.6100000e+04,-1.5013515e+02,9.6874762e+02,-1.7904181e+01,9.8047595e+02
548,6.4579984e+04,-3.8511016e+04,1.6100000e+04,-1.5699295e+02,9.1088367e+02,1.8927691e+00,9.2431567e+02
549,6.7606289e+04,-3.8511016e+04,1.6100000e+04,-1.5118927e+02,8.8278760e+02,2.3963633e+01,8.9596112e+02
550,7.0632594e+04,-3.8511016e+04,1.6100000e+04,-1.5151080e+02,8.7689355e+02,4.0767578e+01,8.9081976e+02
551,7.3658898e+04,-3.8511016e+04,1.6100000e+04,-1.5115266e+02,8.0464490e+02,5.5770142e+01,8.2061615e+02
552,7.6685203e+04,-3.8511016e+04,1.6100000e+04,-1.1980559e+02,6.6981244e+02,6.8002556e+01,6.8383215e+02
553,7.9711500e+04,-3.8511016e+04,1.6100000e+04,-1.4102803e+01,5.1181546e+02,7.0895607e+01,5.1689471e+02
554,8.2737805e+04,-3.8511016e+04,1.6100000e+04,1.6953342e+02,5.4935034e+02,2.9627123e+01,5.7567804e+02
555,8.5764109e+04,-3.8511016e+04,1.6100000e+04,2.3656438e+02,5.4387677e+02,-4.0363449e+01,5.9446936e+02
556,8.8790414e+04,-3.8511016e+04,1.6100000e+04,1.1404550e+02,3.9261227e+02,-9.9152710e+01,4.2069232e+02
557,9.1816719e+04,-3.8511016e+04,1.6100000e+04,-5.9320130e+00,3.7338126e+02,-8.9123474e+01,3.8391632e+02
558,9.4843023e+04,-3.8511016e+04,1.6100000e+04,-8.7251671e+01,5.8937671e+02,-6.0211388e+01,5.9883484e+02
559,9.7869328e+04,-3.8511016e+04,1.6100000e+04,-7.6840752e+01,7.8643262e+02,-2.5233446e+01,7.9058051e+02
560,1.0089563e+05,-3.8511016e+04,1.6100000e+04,-3.9864029e+01,8.8099976e+02,-1.7896576e+01,8.8208276e+02
561,1.0392194e+05,-3.8511016e+04,1.6100000e+04,-3.5447620e+01,8.6295258e+02,-2.5636017e+01,8.6406067e+02
562,1.0694823e+05,-3.8511016e+04,1.6100000e+04,-2.3366644e+01,8.1001727e+02,-2.7636292e+01,8.1082538e+02
563,1.0997455e+05,-3.8511016e+04,1.6100000e+04,-1.1621598e+01,7.2909058e+02,-2.2434944e+01,7.2952826e+02
564,1.1300084e+05,-3.8511016e+04,1.6100000e+04,-2.8398921e+00,4.5105365e+02,-1.2509869e+01,4.5123602e+02
565,-2.6209146e+04,-3.5494148e+04,1.6100000e+04,-1.2299464e+01,4.2680945e+02,4.8097892e+00,4.2701373e+02
566,-2.3182842e+04,-3.5494148e+04,1.6100000e+04,-2.4728607e+01,5.9433105e+02,5.4744577e+00,5.9487048e+02
567,-2.0156539e+04,-3.5494148e+04,1.6100000e+04,-4.2376194e+01,6.9567291e+02,6.3284187e+00,6.9699115e+02
568,-1.7130234e+04,-3.5494148e+04,1.6100000e+04,-5.6551895e+01,6.9733643e+02,8.7982769e+00,6.9968109e+02
569,-1.4103930e+04,-3.5494148e+04,1.6100000e+04,-6.9860374e+01,6.9202856e+02,1.3457263e+01,6.9567603e+02
570,-1.1077625e+04,-3.5494148e+04,1.6100000e+04,-7.8698242e+01,6.7699237e+02,2.0715897e+01,6.8186597e+02
571,-8.0513203e+03,-3.5494148e+04,1.6100000e+04,-6.9969345e+01,6.2108667e+02,2.2919765e+01,6.2543561e+02
572,-5.0250176e+03,-3.5494148e+04,1.6100000e+04,-7.0500519e+01,6.7564001e+02,3.7245453e+01,6.8032855e+02
573,-1.9987129e+03,-3.5494148e+04,1.6100000e+04,-5.2174118e+01,6.5763129e+02,4.0753189e+01,6.6095526e+02
574,1.0275918e+03,-3.5494148e+04,1.6100000e+04,-2.8990528e+01,6.5667993e+02,4.1166115e+01,6.5860736e+02
575,4.0538965e+03,-3.5494148e+04,1.6100000e+04,-1.6008956e+00,6.9269409e+02,3.7247147e+01,6.9369659e+02
576,7.0802012e+03,-3.5494148e+04,1.6100000e+04,2.6919622e+01,7.0353979e+02,2.7397905e+01,7.0458752e+02
577,1.0106506e+04,-3.5494148e+04,1.6100000e+04,4.5539394e+01,6.7752386e+02,1.0220458e+01,6.7912952e+02
578,1.3132807e+04,-3.5494148e+04,1.6100000e+04,4.9895821e+01,6.3735571e+02,-1.0134458e+01,6.3938611e+02
579,1.6159111e+04,-3.5494148e+04,1.6100000e+04,5.6258389e+01,6.2919550e+02,-2.2732208e+01,6.3211450e+02
580,1.9185416e+04,-3.5494148e+04,1.6100000e+04,6.3399986e+01,6.8712500e+02,-2.6961756e+01,6.9057025e+02
581,2.2211721e+04,-3.5494148e+04,1.6100000e+04,6.3911263e+01,7.1978326e+02,-1.3763861e+01,7.2274615e+02
582,2.5238025e+04,-3.5494148e+04,1.6100000e+04,6.3903107e+01,7.1934253e+02,-1.2012514e+01,7.2227527e+02
583,2.8264330e+04,-3.5494148e+04,1.6100000e+04,8.5348526e+01,7.1068188e+02,-2.0936005e+01,7.1609454e+02
584,3.1290635e+04,-3.5494148e+04,1.6100000e+04,9.3954102e+01,7.0106226e+02,-4.0872818e+01,7.0850989e+02
585,3.4316938e+04,-3.5494148e+04,1.6100000e+04,1.0990057e+02,6.9706866e+02,-5.8874084e+01,7.0813062e+02
586,3.7343242e+04,-3.5494148e+04,1.6100000e+04,1.1178827e+02,6.2540930e+02,-7.5062393e+01,6.3974042e+02
587,4.0369547e+04,-3.5494148e+04,1.6100000e+04,5.1858837e+01,5.1361084e+02,-9.9267296e+01,5.2567999e+02
588,4.3395852e+04,-3.5494148e+04,1.6100000e+04,-2.8655300e+01,3.8059271e+02,-1.0278346e+02,3.9526749e+02
589,4.6422156e+04,-3.5494148e+04,1.6100000e+04,-9.3193138e+01,3.7655258e+02,-1.3226836e+02,4.0984354e+02
590,4.9448461e+04,-3.5494148e+04,1.6100000e+04,-1.3456110e+02,3.3499231e+02,-8.6899368e+01,3.7131931e+02
591,5.2474766e+04,-3.5494148e+04,1.6100000e+04,-2.1142352e+02,6.4868329e+02,-3.3139240e+01,6.8307257e+02
592,5.5501070e+04,-3.5494148e+04,1.6100000e+04,-1.8700368e+02,9.4964703e+02,-2.0044418e+01,9.6809174e+02
593,5.8527375e+04,-3.5494148e+04,1.6100000e+04,-1.4679712e+02,9.3371948e+02,-2.2616385e+01,9.4545911e+02
594,6.1553680e+04,-3.5494148e+04,1.6100000e+04,-1.4133846e+02,9.2692749e+02,-2.7180824e+01,9.3803516e+02
595,6.4579984e+04,-3.5494148e+04,1.6100000e+04,-1.4449019e+02,9.2842218e+02,-3.3380287e+01,9.4019116e+02
596,6.7606289e+04,-3.5494148e+04,1.6100000e+04,-1.3815836e+02,8.9535779e+02,-1.6794697e+01,9.0611005e+02
597,7.0632594e+04,-3.5494148e+04,1.6100000e+04,-1.3156711e+02,8.7898230e+02,2.3564336e+00,8.8877740e+02
598,7.3658898e+04,-3.5494148e+04,1.6100000e+04,-1.3863046e+02,8.5120935e+02,1.2372323e+01,8.6251306e+02
599,7.6685203e+04,-3.5494148e+04,1.6100000e+04,-1.0833018e+02,5.9656641e+02,4.2204414e+01,6.0778955e+02
600,7.9711500e+04,-3.5494148e+04,1.6100000e+04,-3.8023186e+01,3.3102603e+02,6.6727623e+01,3.3981845e+02
601,8.2737805e+04,-3.5494148e+04,1.6100000e+04,6.5486343e+01,1.5242413e+02,3.3704418e+01,1.6928546e+02
602,8.5764109e+04,-3.5494148e+04,1.6100000e+04,1.9556769e+02,5.0403137e+02,-4.7583984e+01,5.4273254e+02
603,8.8790414e+04,-3.5494148e+04,1.6100000e+04,1.1935358e+02,5.8488855e+02,-8.5620247e+01,6.0305115e+02
604,9.1816719e+04,-3.5494148e+04,1.6100000e+04,-4.2454620e+01,5.4560419e+02,-7.5381767e+01,5.5242084e+02
605,9.4843023e+04,-3.5494148e+04,1.6100000e+04,-1.3021326e+02,6.7495764e+02,-4.9648365e+01,6.8919391e+02
606,9.7869328e+04,-3.5494148e+04,1.6100000e+04,-1.2301228e+02,7.7211121e+02,-2.8534252e+01,7.8236938e+02
607,1.0089563e+05,-3.5494148e+04,1.6100000e+04,-8.7125061e+01,7.9641052e+02,-1.8291821e+01,8.0137073e+02
608,1.0392194e+05,-3.5494148e+04,1.6100000e+04,-5.4165184e+01,7.5703265e+02,-1.8369875e+01,7.5919019e+02
609,1.0694823e+05,-3.5494148e+04,1.6100000e+04,-3.0510860e+01,7.3960010e+02,-1.7635645e+01,7.4043921e+02
610,1.0997455e+05,-3.5494148e+04,1.6100000e+04,-1.4097843e+01,7.0221289e+02,-1.7028313e+01,7.0256079e+02
611,1.1300084e+05,-3.5494148e+04,1.6100000e+04,-1.9757282e+00,4.6665179e+02,-9.7639732e+00,4.6675809e+02
612,-2.6209146e+04,-3.2477281e+04,1.6100000e+04,-1.2823957e+01,4.2870813e+02,2.7465460e+00,4.2890869e+02
613,-2.3182842e+04,-3.2477281e+04,1.6100000e+04,-2.4981228e+01,6.0028003e+02,3.5511961e+00,6.0081012e+02
614,-2.0156539e+04,-3.2477281e+04,1.6100000e+04,-4.4505238e+01,6.9697729e+02,4.1171212e+00,6.9840894e+02
615,-1.7130234e+04,-3.2477281e+04,1.6100000e+04,-5.7643776e+01,6.6306006e+02,5.6001124e+00,6.6558459e+02
616,-1.4103930e+04,-3.2477281e+04,1.6100000e+04,-7.2276451e+01,6.7278412e+02,1.0631901e+01,6.7673877e+02
617,-1.1077625e+04,-3.2477281e+04,1.6100000e+04,-8.0608673e+01,6.5552509e+02,2.0948425e+01,6.6079474e+02
618,-8.0513203e+03,-3.2477281e+04,1.6100000e+04,-8.5076752e+01,6.9974939e+02,3.5433708e+01,7.0579236e+02
619,-5.0250176e+03,-3.2477281e+04,1.6100000e+04,-6.8399002e+01,6.6703638e+02,4.5721695e+01,6.7209106e+02
620,-1.9987129e+03,-3.2477281e+04,1.6100000e+04,-4.3661812e+01,6.5821753e+02,5.5343113e+01,6.6198151e+02
621,1.0275918e+03,-3.2477281e+04,1.6100000e+04,-1.3859043e+01,6.2019928e+02,5.0789749e+01,6.2242975e+02
622,4.0538965e+03,-3.2477281e+04,1.6100000e+04,1.5386188e+01,6.6327148e+02,4.5953739e+01,6.6503949e+02
623,7.0802012e+03,-3.2477281e+04,1.6100000e+04,4.1730301e+01,6.4267273e+02,3.3021729e+01,6.4487213e+02
624,1.0106506e+04,-3.2477281e+04,1.6100000e+04,6.4708229e+01,6.2923480e+02,1.9807692e+01,6.3286328e+02
625,1.3132807e+04,-3.2477281e+04,1.6100000e+04,8.1709862e+01,6.2686627e+02,-6.5149651e+00,6.3220270e+02
626,1.6159111e+04,-3.2477281e+04,1.6100000e+04,7.5253922e+01,5.9326709e+02,-2.6771540e+01,5.9861987e+02
627,1.9185416e+04,-3.2477281e+04,1.6100000e+04,6.6591049e+01,6.1034644e+02,-3.4390900e+01,6.1493079e+02
628,2.2211721e+04,-3.2477281e+04,1.6100000e+04,6.1511215e+01,6.5823474e+02,-2.6974117e+01,6.6165265e+02
629,2.5238025e+04,-3.2477281e+04,1.6100000e+04,5.8357029e+01,6.6345831e+02,-1.6892258e+01,6.6623407e+02
630,2.8264330e+04,-3.2477281e+04,1.6100000e+04,7.3796249e+01,6.6448608e+02,-2.7083199e+01,6.6911969e+02
631,3.1290635e+04,-3.2477281e+04,1.6100000e+04,8.4533234e+01,6.6107153e+02,-3.2482090e+01,6.6724548e+02
632,3.4316938e+04,-3.2477281e+04,1.6100000e+04,8.6787903e+01,6.1899268e+02,-4.0208851e+01,6.2633923e+02
633,3.7343242e+04,-3.2477281e+04,1.6100000e+04,7.3310089e+01,5.7627771e+02,-4.2881985e+01,5.8250256e+02
634,4.0369547e+04,-3.2477281e+04,1.6100000e+04,4.6331734e+01,5.1769849e+02,-5.2088596e+01,5.2237109e+02
635,4.3395852e+04,-3.2477281e+04,1.6100000e+04,-1.2974566e+01,4.6238367e+02,-6.6508018e+01,4.6732248e+02
636,4.6422156e+04,-3.2477281e+04,1.6100000e+04,-1.0229708e+02,4.7019577e+02,-8.3325363e+01,4.8835629e+02
637,4.9448461e+04,-3.2477281e+04,1.6100000e+04,-2.1087122e+02,5.3132666e+02,-8.0198807e+01,5.7724042e+02
638,5.2474766e+04,-3.2477281e+04,1.6100000e+04,-2.6892139e+02,7.0785437e+02,-4.5415535e+01,7.5857703e+02
639,5.5501070e+04,-3.2477281e+04,1.6100000e+04,-2.2048883e+02,8.4343701e+02,-2.1892704e+01,8.7205542e+02
640,5.8527375e+04,-3.2477281e+04,1.6100000e+04,-1.5849438e+02,8.5465027e+02,-1.1566311e+01,8.6929932e+02
641,6.1553680e+04,-3.2477281e+04,1.6100000e+04,-1.3387630e+02,8.6184241e+02,-2.0562460e+01,8.7242078e+02
642,6.4579984e+04,-3.2477281e+04,1.6100000e+04,-1.1985868e+02,8.5178412e+02,-3.8050766e+01,8.6101697e+02
643,6.7606289e+04,-3.2477281e+04,1.6100000e+04,-1.1269060e+02,8.6600745e+02,-4.4128395e+01,8.7442285e+02
644,7.0632594e+04,-3.2477281e+04,1.6100000e+04,-9.4222992e+01,8.4772699e+02,-3.4916744e+01,8.5366168e+02
645,7.3658898e+04,-3.2477281e+04,1.6100000e+04,-7.5273109e+01,8.1950513e+02,-3.3689964e+01,8.2364417e+02
646,7.6685203e+04,-3.2477281e+04,1.6100000e+04,-4.7405739e+01,4.8742883e+02,-1.9682663e+01,4.9012405e+02
